,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
1001,Naı mā,http://www.youtube.com/channel/UCdpdjviDGS0HeoXJgnSiNrg,دق الماني للترجمة اضرب طلة على الفتيات في طريقهن للاقامة الجامعية قسما بالله كون غير جاو ريوق يهبطو كلام فاحش لفتيات برييات مع ان لي موالفات بالعهر يجو يدوهم بالشان الهمة من باب الاقامة لا ادري سبب هذه المحاولات الفاشلة لتلميع صورهم بشعارات رنانة لا تعكس الواقع,0,2020-10-21T19:40:29Z,,
1002,دق الماني للترجمة subweb,http://www.youtube.com/channel/UCECAUMIcprd29sIXmh6lr0A,ı لا هي على حق ولا الردود التي طالتها على حق ولا انا ادعي امتلاك الحقيقة هذه القضية هي مدخل لالاف القضايا التي دايما ما يتم تجنب الخوض بها والدليل على هذا هو هذه العاصفة اليوتيوبية التي احدثها فيديو بن فغول فعلا نحن بامس الحاجة للحوار العقلاني البناء,0,2020-10-21T19:33:37Z,,
1003,Joker Dza,http://www.youtube.com/channel/UCQg488fJHJdqoyZXThLF9bQ,هاذي باينة كانت جايزا ضربولها صبع عليها راها تهدر,0,2020-10-19T15:10:02Z,,
1004,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,یاخی بهلول روح تعطی,0,2020-10-19T17:12:36Z,,
1005,Farid 04,http://www.youtube.com/channel/UCzAkB8CiztzJ2R-V5_r-i9Q,لوكان سترتي روحك واحد ما يشوف فيك,0,2020-10-19T15:09:36Z,,
1006,golden Crazy,http://www.youtube.com/channel/UCJ-n5rn279qwPVh6mzRcpwQ,زعمى راهم سامعين بيك,0,2020-10-19T15:05:03Z,,
1007,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,حتی انت واحد ماسامع بیك علی الاقل انت راك سامع بیها یاخی بهلول روح تعطی,0,2020-10-19T17:14:18Z,,
1008,Chrifa Chichi,http://www.youtube.com/channel/UCQeIijoW-TnWdikoRbPVl9w,عنك الحق,0,2020-10-19T15:04:15Z,,
1009,Maroua Belkhire,http://www.youtube.com/channel/UCqbQ1DVfvUb2wGoZGBcxinQ,زدقتلهم وعندها الف حق يا نمي لي يهدر الحق يسموه ماهوش مليح تفو عليكم زدقتلكم,0,2020-10-19T15:03:11Z,,
1010,meriem show,http://www.youtube.com/channel/UCX1Z4BJAjzTkOeMl_i42v4g,عندها الحق سنتعرف بيها,0,2020-10-19T15:01:12Z,,
1011,نوار منير,http://www.youtube.com/channel/UC-HpfDbq4CtLtOEJuxctNAQ,طڨونا المير تاع بلعباس,0,2020-10-19T14:53:50Z,,
1012,م راد,http://www.youtube.com/channel/UCkw8fx3hxl68-8-73JCQedg,يجب ان تحاكم,0,2020-10-19T14:51:56Z,,
1013,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,نحكمو قلویك الفایحین,0,2020-10-19T17:14:54Z,,
1014,choco vanille,http://www.youtube.com/channel/UCFoiO0vVM7XPEeZ6bHNeb_g,علاش ما تقولوش الحق في هذا المجتمع ما سلكت لا المتبرجة ولا المتحجبة والله تحرش واضح مونيا غلطت في حاجة كي عممت الكلام وقالت كامل الرجال كانت تقول البعض او الاغلبية وكانت اختارت كلمات راقية فقط,0,2020-10-19T14:51:19Z,,
1015,iv ar,http://www.youtube.com/channel/UCI7lAUe7OHN01xeq3e8oiyg,يا ربك عند صنطوحة تاع ديورا,0,2020-10-19T14:49:41Z,,
1016,مريم شعشبونة,http://www.youtube.com/channel/UChiRZSr0EpVasfWwEFZbrog,كلامها كل صح مفهمتش في واه غلطت,0,2020-10-19T14:47:38Z,,
1017,Afa Amraoui,http://www.youtube.com/channel/UCp9nM2UP9uzBUqRSFdT0RvQ,والله ما نكملها كما قالت الزلة شاناز بلعيد,0,2020-10-19T14:47:33Z,,
1018,Omar Nino,http://www.youtube.com/channel/UC0q-oG7SiA-YHr4tz-Z6Zwg,والله العظيم غير ربي يشافيك يعافيك يا بنت الناس هادي مشي هدرة تع بنت جزايرية فحلة,1,2020-10-19T14:47:00Z,,
1019,Omar Nino,http://www.youtube.com/channel/UC0q-oG7SiA-YHr4tz-Z6Zwg,يا داندو,0,2020-10-19T19:13:19Z,,
1020,Omar Nino,http://www.youtube.com/channel/UC0q-oG7SiA-YHr4tz-Z6Zwg,انا خدام خويا متزوج وعندي بنت ولد,0,2020-10-19T19:07:28Z,,
1021,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,انت رابی یشافیك ویعفیك روح نحی قلویك وبعثهم لصین باش نتهنو من وقوفكم قدام لیسیات والجامیعات لاخدم لا فكر لا هدرۃ زینه مرضی نفسنیین,3,2020-10-19T17:17:29Z,,
1022,Sissa Sissa,http://www.youtube.com/channel/UCgrVGIvp8yYbW74T7PU8lug,رجال لي تشتم فيهم منهم باباك وخوك و اوكي حمدالله كاين رجال مزالو رجال اوي تلبس طفلة لعرى وتحوس راجل ميشوفش معاها وزعما كشاف معها بتخمام لفي راسك شاف يقول وينو والديها ينعلو والديها مش غير تخمام سوء اطفلة وخلينا هه وكماقالو جربي مسحي مكياج تاعك نعودو منفرقو بينك وبن قدور,0,2020-10-19T14:46:38Z,,
1023,BaH Halim,http://www.youtube.com/channel/UCrhjjdQzp1_J-8esrB3O0JQ,روحي استري روحك وارواحي تحكي مع الناس باين سخفتي علولاد ومقيموكش خامجة,0,2020-10-19T14:40:42Z,,
1024,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,انتم تتبلو لی راهی بلحیجاب ولا لی بلاحیجاب,0,2020-10-19T17:18:17Z,,
1025,Nada Sawsi,http://www.youtube.com/channel/UCy9YQ01YqBvtMw1ty26Usyw,حابة نشوفو جبهت تحرير تاعك,0,2020-10-19T14:40:23Z,,
1026,1 نوفمبر,http://www.youtube.com/channel/UCJsTl1Wvrbta6DOz9zPJHcg,الله يجيبلك حبة في هذاك لفم خرية,2,2020-10-19T14:38:49Z,,
1027,1 نوفمبر,http://www.youtube.com/channel/UCJsTl1Wvrbta6DOz9zPJHcg,راهي تشف,0,2020-10-20T19:31:29Z,,
1028,med daoudi,http://www.youtube.com/channel/UCirisY2otSiDW5CcPp9HUUA,1 نوفمبر شتي ولله بايرة وصاي,1,2020-10-20T19:27:51Z,,
1029,1 نوفمبر,http://www.youtube.com/channel/UCJsTl1Wvrbta6DOz9zPJHcg,ولله كاريثة صاي ربي حصلنا في هذي لبايرة,0,2020-10-20T19:19:48Z,,
1030,med daoudi,http://www.youtube.com/channel/UCirisY2otSiDW5CcPp9HUUA,جبتيلي ضحك اكدولي على خرا,1,2020-10-20T17:59:10Z,,
1031,1 نوفمبر,http://www.youtube.com/channel/UCJsTl1Wvrbta6DOz9zPJHcg,الله يسلمك هه ها ولله دايرة كي ربعة تاع صباح جايا تعاير في لجزايريين بسكو مطرلهاش جزايري علا هذيك راهي مكريزية,0,2020-10-20T16:08:19Z,,
1032,Oussama La blonc,http://www.youtube.com/channel/UC-Ul8A5aR-Za6_Pu8gBELVA,شكون هي هذي,0,2020-10-19T14:38:33Z,,
1033,Oussama La blonc,http://www.youtube.com/channel/UC-Ul8A5aR-Za6_Pu8gBELVA,العبها بهلول تشبع كسور منعرفش وحدة تسب دزيرية تعرفيها نتي يزي,0,2020-10-19T18:57:31Z,,
1034,Nassi Massi,http://www.youtube.com/channel/UCuwINwkDxNZjWqE0VwXUTGw,وانت شكون یالبهلول,0,2020-10-19T17:18:48Z,,
1035,Ahmed Touitou,http://www.youtube.com/channel/UCNI5G3p5eYHiUWoRcf5-itA,لعن الله من شبه الانسان بالحيوان ولو كان مزاحا,0,2020-10-19T14:32:34Z,,
1036,Adel Ghalem,http://www.youtube.com/channel/UCzODwvLUI5wqHn8QdJSF-Tg,هذا رايها وهي حرة علاه السب استغفر الله,0,2020-10-19T14:27:49Z,,
1037,عمار زين,http://www.youtube.com/channel/UCBxW013_g-_9ercqdLQ80Hw,العاريات والكاسيات كيما انتي لازم الحد من العري,0,2020-10-19T14:24:06Z,,
1038,safa yahi,http://www.youtube.com/channel/UCi4030_gojn-2uFeRWk-m5Q,وانت لاه ديري في الماكياج باش تغري في الشباب ولا بيك شوية شهرة حذاري سيدتي تعديت خطوط الحمراء شباب الجزاير رجال رغم كيد الكايدين ورغم عن امثالك يديرو كيلو ماكياج باش يقابل بيه الناس,0,2020-10-19T14:21:52Z,,
1039,Chouaib Selmouni,http://www.youtube.com/channel/UCD8xQ30glIZXtRQSRcWIHSQ,المتكبر كالواقف على جبل يرى الناس صغارا يرونه صغيرا نتي من هدرتك باينة بلي ناقصة عقل لخاطش جمعتي كامل الناس نسيتي بلي كاين كاين الرجال يختالفو ماشي كامل كيف كيف كي جي تهدري على اي واحد ما تجمعيش الناس كامل بصفة وحدة لخاطش كاين رجال بمعنى الكلمة اولاد فاميليا والف وحدة تتمناهم حتى النسا فيهم عليهم كاين بنت الفاميليا امراة صالحة كاين لي ما تسواش وخارجة طريق ربي خلق فرق ما تخافش الشبعان اذا جاع خاف الجيعان اذا شبع الحيوانات المفترسة تصبح شرسة جدا اذا جاعت الانسان يصبح متوحش جدا اذا شبع والفاهم يفهم نتي شبعة جديدة يا لحابسة طول اللسان يدل على صغر العقل وقذارة اللسان تدل على جهل الانسان نتي ما تشرفيش الجزاير يا وحدة الجاهلة لبلاد هذي ماتو عليها الرجال لبلاد هذي قدمت النفس النفيس قدمت خيرة ابناء الوطن باش الوطن تحرر تجي نتي بنت البارح تسبي اولاد المجاهدين اولاد الشهداء لي جابولك الاستقلال باش نتي تلقايها واجدة طايبة على لجمر تزيدي تسبي تجمعيهم كامل الله غالب واش يجيك من الزوبية غير الفوحة,0,2020-10-19T14:17:56Z,,
1040,عبدالعظيم عدنان,http://www.youtube.com/channel/UC9O22ABs9hxdWM2N95-0Pgw,معها حق,0,2020-10-19T14:17:02Z,,
1041,Belhaj Doudou,http://www.youtube.com/channel/UCOkcrG-bAKW8bedWH-nDDhw,ررحي ستري روحك امبعد نتي مسلمة انتي يخي يخي,0,2020-10-19T14:06:41Z,,
1042,ابو طه,http://www.youtube.com/channel/UCJEviIcAvVBon7uaEg3-1jw,حشرة ما تقيموهاش,0,2020-10-19T14:05:27Z,,
1043,Nour Elhouda,http://www.youtube.com/channel/UCDlqjNh5yNP7IjawSevbY_g,قالت صراحة واحد فيية في جزاير لوكان جيهم فرصة قطة يغتصبوها رنا بحجابنا شرعي وكلتونا بعينكم,0,2020-10-19T14:03:56Z,,
1044,علاء لقمان,http://www.youtube.com/channel/UC1zVWZjvU0TVKV8h9knSV5g,نتي مريضة وضرك زدت تاكدت البعض من كلامها صحيح ولكن باش توصل لدرجة الشتم بالحيوانات لالاهنا تحبسي المرة لازم تتستر روحها لاخاطر ربي قال هاكذا والرجل لازم يغض نضرو علاخاطر ربي قال هاكذا ثاني مازال كاين الرجال في البلاد,0,2020-10-19T14:01:44Z,,
1045,zâ kî,http://www.youtube.com/channel/UCWQnBesrKfpQ0a3NeX7ziNA,ربنا لا تواخذنا بما فعل السفهاء منا,1,2020-10-19T13:59:56Z,,
1046,nada Bst,http://www.youtube.com/channel/UCsSlaGGe-gYewgf7fKhDXfw,كلامها صحيح ومنطقي راي واحترموه,0,2020-10-19T13:53:39Z,,
1047,sara tarek,http://www.youtube.com/channel/UCTrAiRkEQU5l_kRlgEqmV2w,الله عندها حق لا تربية لا تسمية الجزاءريين كامل نساء رجال الا من رحم ربي,0,2020-10-19T13:52:39Z,,
1048,Firfg Gfwvn,http://www.youtube.com/channel/UCnSSyDzdIdnZpAlY68QXmcA,ملڨيتي واش ديري تقصفي في الرجل روحي شوفي شغلك يعني تغسلي الماعن وقعدي فدار واحد لا يشوف فيك وتحيا الرجال,6,2020-10-19T13:51:36Z,,
1049,Nana lovlé,http://www.youtube.com/channel/UCgmfeGV63I1veFOknFJ44zQ,هاهوم كونفارماولها شكون هوما والشعب قاع راه يستشفى فيك كون تغسلي وجه الميت لي شابع موت يهرب منك توفه عليك نكرها من بكري خريا,0,2020-10-19T13:50:20Z,,
1050,L M,http://www.youtube.com/channel/UCbhD8x49JUq7NMflEHnNIhg,الرسول صلى الله عليه وسلم جاتو امراة قاتلو كيف اخرج عن الدين يارسول الله قالها ابيني للناس خصلة من خصلات شعرك ونتي شعرك كل البر وزيد جسمك كل باين وجاية تحكي على الدين ومنعرف والله نحير فناس لي مقيماتك اصلا هوما لي طلعولك شانك يارخيسة,1,2020-10-19T13:49:02Z,,
1051,Ami Saz,http://www.youtube.com/channel/UCVOWVi7it8izu5Q_5mPWYYg,كدابة كدابة كدابة كدابة كدابة كدابة,0,2020-10-19T13:48:34Z,,
1052,Farht rabie,http://www.youtube.com/channel/UCCgubfTbodFy7ZBasTNTltw,تحوسي يصرلك كي شابة صباح الجزايريين رجال,0,2020-10-19T13:46:26Z,,
1053,Abdal Leh,http://www.youtube.com/channel/UCR_rVZMoFk-HOZxqttfzcKw,صح عندك الحق وكلامك صواب خموس عليك بينتي الرجال علا حقيقتهم نستعرف بيك,0,2020-10-19T13:46:17Z,,
1054,Billel Diaf,http://www.youtube.com/channel/UCuplEXytdj0zN1pHDK_TyZw,كي راكي تقولي علينا مخلوعين معندنا والو اولا نتي واش عندك نتي كون يكون عندك دراهم دنيا كامل ميربوكش كي راكي تهدري على الرجال نسيتي بلي باباك راجل احشمي على رحك نتي عرة على النساء الجزيريات,0,2020-10-19T13:44:45Z,,
1055,Ami Saz,http://www.youtube.com/channel/UCVOWVi7it8izu5Q_5mPWYYg,روحي الي معمر مكياج بهلول,3,2020-10-19T13:44:19Z,,
1056,anaa,http://www.youtube.com/channel/UCt5LX3mpwwAcRJgP5Q0C9nQ,كارثة الله خلعتني الله ما تحشمش تشوف حالها باول بعدان تحكم بناس حاجة باينا تخرج وحدة ماشي مسترة يخزرو فيها مي الله حشومة تبهدل في ولاد بلادها الله يهديها انت اميرة ديالك ليمخلوعين الله يهديك يهدي امثالك يا مغرورة,0,2020-10-19T13:43:01Z,,
1057,Yousfi Khawla,http://www.youtube.com/channel/UCY_gZE1N-u-RE_bLrhKR0RA,الانحطاط وين لحق يا اختي رتبي كلامك اعرفي تنقي كلماتك روحي استري روحك لانو حبت الحلوى المغلوقة ما يقيسهاش الغبار اما المغلوقة تقعد نقيا هاكداك لبنات استري روحك واحد ما يتبلاك المهم الله يهديك يا ختي,0,2020-10-19T13:40:22Z,,
1058,Nona Hana,http://www.youtube.com/channel/UC7ouCfZ4OnRxFlMdwYsLo0Q,والله ما تحشمي,0,2020-10-19T13:37:23Z,,
1059,Ibt Bek,http://www.youtube.com/channel/UCeyia1eLdT506Rxp_u6ZYew,بصح عندها الحق للاسف ماتحبوش الحق الله غالب,0,2020-10-19T13:30:32Z,,
1060,imad dinne mabrouki,http://www.youtube.com/channel/UC1Wg5mIBf0BRQewnR3roYqg,الله يذلك يا وسخا تقول عليك شادي,0,2020-10-19T13:24:29Z,,
1061,Karim Marwan,http://www.youtube.com/channel/UC2eCmUsYXkOUHEc12Fb0XKA,والله عندك الحق والله شعب هذا والله معندوش الرحمة,0,2020-10-19T13:23:54Z,,
1062,ran im,http://www.youtube.com/channel/UCNSspdCR07C9wFy35g55Qgg,هي نوعا ما عندها الحق يجب على الفتيات ستر انفسهن افضل,0,2020-10-19T13:22:38Z,,
1063,mimi beo,http://www.youtube.com/channel/UCQaph6exMBX8TuLUI1GB6OQ,هاديك لغتاصبوها اغتصبها صاحبها راحت معاه برضايتها اوك ربي يرحمها لكان جاو البنات مستورات الرجال ميدناوش ليهم انت يسيلوا الريوڨ تع عليك ماشي تع فموا بسك انت امتالك شوهتوا صورة لجزاير الله يهديكم,1,2020-10-19T13:22:02Z,,
1064,بيبلد فري,http://www.youtube.com/channel/UC6SMf1OjzkGSWhue5XQyjWg,شوفي يامنية ولاد الجزاير رجال وعليهم لكلام خترا خرا هدي وعرفي واش تحدري تحيا ولاد الجزاير,3,2020-10-19T13:21:50Z,,
1065,Islem Tlm,http://www.youtube.com/channel/UCqQGQp5t-oSkp_uZZyuHMNg,شوف انا طرف خرة مشي طرف برة حشاكم خوتي,0,2020-10-19T13:16:32Z,,
1066,Layla mhamed,http://www.youtube.com/channel/UCqt-EX0verfDWNLq0wssnlw,فى الحقيقة اول مرة نشوفها هاذ المخلوقة بصح مافهمتش هى كانثي ماعلبالهاش بلي الراجل من غريزته يتشهي فى المراة خاصة اذا كانت كاسية عارية تع الصح يشوفها طرف لحم طبيعي جدا المشكل فيك يا خليقة الرجل هكا خلقه ربي سبحانه,0,2020-10-19T13:15:28Z,,
1067,Menadi Menadi,http://www.youtube.com/channel/UCbv_LHZzvNd9aPxZ-Rdaeag,الشباب الجزايري افضل منك بمية مرة نقولك حاجة روحي نحي الجبس لي في وجهك غسلي شعرك خرجي البرا الذبان ما يدورش بيك,0,2020-10-19T13:14:52Z,,
1068,Rida Khalifa,http://www.youtube.com/channel/UCtAppDEpuU0rADaQrsT6LFA,نريڨو على جبهتك الاسطورية,0,2020-10-19T13:12:11Z,,
1069,WiSsam Bouchlif,http://www.youtube.com/channel/UCSY8JQjuSlDgS0E_lz95iyw,روح غسل وجهك ستر روحك بهدلتي بروحك تعيفي ياخي حالة ياخ,0,2020-10-19T13:10:08Z,,
1070,maria maram,http://www.youtube.com/channel/UCPwhFasrlO3amd-u8Y97vVw,هاذو على وجهك الصحيح حاشة الي راهم يشوفو يا بنت الناس وش نكرهك يا يما نشوفك نتسكن,0,2020-10-19T13:05:23Z,,
1071,Amina amaire Amina Amina,http://www.youtube.com/channel/UC7X7Odm7w2haHgi_1vbO-tw,كيدايرة,0,2020-10-19T12:52:20Z,,
1072,GG ISMAIL,http://www.youtube.com/channel/UCxdqJ35xi1T7ubWQXBtXWjA,مصبناش وش نشوفو نشوفو سنطيح نورمالمون تتبرعي بيه للدولة يديروه صطاد,0,2020-10-19T12:51:52Z,,
1073,amine 22,http://www.youtube.com/channel/UCKh7xJD0XxyHZx3lAxYl-Yg,منيش عارف يا جماعة بصح كلامها عنده جانب من الصحة بالاك ماعرفتش تعبر عليه ولكن بعض الكلام لي قالته راه صحيح,0,2020-10-19T12:51:03Z,,
1074,sima soma,http://www.youtube.com/channel/UCG6PQrX61oOE0_tQuJYOakA,يعزيك في راسك تعيي والله ما نعرف وجامي شفتك هدوين شفت الفيديو هدا اسمعتك قريب تقيت,0,2020-10-19T12:50:50Z,,
1075,Djamel eddine AB,http://www.youtube.com/channel/UCbrt9aWM9AV6f1q-AapWirg,مولات الصليعة ولات تهدر بصح عندك الحق على خاطر الذكور ال 106 لي راكي عايشة معاهم فالحصص وسايل التواصل هوما لي خلاوك تهدري هكذا,0,2020-10-19T12:50:22Z,,
1076,Sara Madeni,http://www.youtube.com/channel/UC6cF-BZMqT3dk2QYwiVrp-w,عندك الصح والله بلاد زبي,0,2020-10-19T12:49:48Z,,
1077,Lavida Loka,http://www.youtube.com/channel/UCLu0nKALB9z-0m-4ObxP5DQ,نحي لمكياج قابليهم راجل لراجل وهدري ماشي خير,0,2020-10-19T12:47:57Z,,
1078,Mouloud Mca,http://www.youtube.com/channel/UC1Mojv0BK3WHtLwBc_Jecmg,عندك وحد الجبهى قادرة بيها تستقل فلسطين,11,2020-10-19T12:39:20Z,,
1079,hamza mca,http://www.youtube.com/channel/UCD1zAJRNAHYiAv5w1RHmh8g,روح يالمخلوعةطلعة غر من التثيل وبسبابنا حنايا,0,2020-10-21T19:27:37Z,,
1080,Mouloud Mca,http://www.youtube.com/channel/UC1Mojv0BK3WHtLwBc_Jecmg,نحرق يمات يمات الى انتي اشفو فيك الرجال,1,2020-10-19T12:38:28Z,,
1081,Kaka Kaki,http://www.youtube.com/channel/UC-fsiFwY7Dm5zKhp6m3HwTw,نحن نلوم لي شهرك ولكن حديد تبقى حديدة ولوكان تنصبغ بذهب الله غالب هذي هي جزاير اولهم اخيرهم واخيرهم اولهم,0,2020-10-19T12:33:12Z,,
1082,Chahrazed Ghizlane31,http://www.youtube.com/channel/UCqB8jYKj2ttewuP_vhjeBFg,عندها صح ماقالت عيب رجال ماطلقو والو لا مستورة لا عريانة يشوفو مرا كي شغل طرف لحم والحيوانات راه عندهم الرحمة كي وليتو تغتاصبو الحيوانات والعجايز والاطفال,0,2020-10-19T12:32:26Z,,
1083,Adel Khalifa,http://www.youtube.com/channel/UCBYo76XB5gbhq_MV0uwlNCg,لي راه مشبها بلحمار كيما انا يجي حدايا منا تعيشو,0,2020-10-19T12:30:07Z,,
1084,Attia Soundous,http://www.youtube.com/channel/UCGkm7xN4t0HVXb56YnqRFbA,اسمعي يا مونية طلع بيك الشان جيتي تطيحي على ولاد الجزاير نتي منين ياك من الجزاير,0,2020-10-19T12:29:54Z,,
1085,مصطفي طولي,http://www.youtube.com/channel/UCf0kCGqI3qSLsVnokdXZH3A,لي ريق عليك ماشي باش يتزوج بيك,0,2020-10-19T12:27:20Z,,
1086,Ima Imo,http://www.youtube.com/channel/UCbvW9pSHNbMVOVb9asDHFnw,ياحبيبتي الستر والعفة يبعد عنك كلش ماش ضربو المينيات والسراول وتسناو فيهم يديرو كتانة كحلة على عينيهم انا حامي لبست سروال ملي كنت في عمري 9 سنين والحمد لله لبلا مكايجينيش احترمي روحك يحترموك,0,2020-10-19T12:22:19Z,,
1087,Hoda Hoda,http://www.youtube.com/channel/UCCU9XfG7DoGzLBlEko7tRRA,غزيتي فيهم يا مونيا,0,2020-10-19T12:17:11Z,,
1088,Sophia Sam,http://www.youtube.com/channel/UCWsC4U2HssRd3GlULJ_WGLw,ينعل زريعتك يا واحد الكافية نتي شحال من واحد مسدتيه باش لحقتي التلفاز يا واحد الخامجة واش عشتي مع الرجال لي تلاقيتي بيهم في حياتك ماتعمميهش على البقية,0,2020-10-19T12:15:24Z,,
1089,Louiza Abdo,http://www.youtube.com/channel/UCl06PtYbMH9fVhrojBwMyUA,عندها الحق فقط الجزايري يحب النفاق التلحاس واش قالت المخلوقة كامل صح هذي هي المجتمعات العربية علاش تزعفو,0,2020-10-19T12:12:08Z,,
1090,ryan ryan,http://www.youtube.com/channel/UCgs55oQUY6vl5Jotg8wpx3Q,فی حیاتی ماشفت فی طریقی راجل یریق علی طفلة ملی کانت دنیا یریقو علیها,0,2020-10-19T12:09:35Z,,
1091,faycal Photographer,http://www.youtube.com/channel/UC1pkPjkbe436FFG98gNvTMg,3 0 3 متبرجة زانية,0,2020-10-19T12:08:59Z,,
1092,hadjer jojo,http://www.youtube.com/channel/UClRyZ48fCc7v8L2Qt3qpagQ,ايه قالت الصح دزاير هاذي ولات غابة الرحمة مكانش ناس قلوبها معمرة بالغل,0,2020-10-19T12:05:47Z,,
1093,Saleh Merzoug,http://www.youtube.com/channel/UCWZOX-Lz4IoSqv-6NNMj8ug,واش يجيك من الحيه,0,2020-10-19T11:58:54Z,,
1094,Laib Marwan,http://www.youtube.com/channel/UCsWHJfSBFHmwVD_5il5XNcA,نتيا خرية,0,2020-10-19T11:57:25Z,,
1095,nina nanou,http://www.youtube.com/channel/UC2n828Od1UIEHaAZz2St1Lg,استروا رواحكم البسي جلباب شرعي ونقاب وجيبلي هذا لراح ريڨ عليك مفهمتش علاه راكم تغطيو الشمس بالغربال ربي يهدينا برك هذا واش نقول,0,2020-10-19T11:51:38Z,,
1096,nina nanou,http://www.youtube.com/channel/UC2n828Od1UIEHaAZz2St1Lg,بصح الحجاب فرض عليك انت تحاسبين على تبرجك يا هذه وهو يحاسب على غض بصره تمام روحي حنونة استري روحك قبل ما يسترك الكفن والنصيحة اتركيها لاهلها,18,2020-10-19T11:49:58Z,,
1097,kãmâr,http://www.youtube.com/channel/UCP859YjlqviZs9E3grA31Ow,وي حبيبتي لكن للاسف هذا هو الواقع الناس ميحبوش واحد يهدر الحق شعب قلبوا بارد يشوفوا الباطل ويسكتو يشوفو ولاد صغار يضاربوا برا يزيدو يشجعوهم يشوفوا واحد يسب بربي جيهم نورمال وهاذي كي هدرت الصح انا منعرفهاش مليح بصح كلامها راه صحيح كي هدرت الحق كلاوها وبهدلوها والله تبا لهم جميعا,0,2020-10-21T08:37:47Z,,
1098,BRAVE Women,http://www.youtube.com/channel/UCjT9nGRET-6ohQYaCUOsIuw,والله عندها الحق كاين شي رجال اذا نقولو عليهم رجال المنقبة وماطلقوهاش,0,2020-10-21T08:34:35Z,,
1099,BRAVE Women,http://www.youtube.com/channel/UCjT9nGRET-6ohQYaCUOsIuw,حتى لو كانت طريقة كلامها غالطة راهي عندها الحق 100 ماطلقو العريانة لا المستورة انا متحجبة رحت نوصل ولادي 2 للقراية وتبلاو عليا كاين في الشعب لي متربي ولي ماهوش مانغطيوش الشمس بالغربال,0,2020-10-21T08:33:48Z,,
1100,العاب ندى,http://www.youtube.com/channel/UCBpmudoZftVJo40YtInZ6vA,بينها او بين مولاها,0,2020-10-21T08:16:13Z,,
1101,kãmâr,http://www.youtube.com/channel/UCP859YjlqviZs9E3grA31Ow,اكيد التبرج حرام ولكن عندها الحق اختي الغالية كي قالت نقطعوا ناكلوا لحم بعض الخ راهي تكذب,2,2020-10-21T06:57:17Z,,
1102,Younes Boudiaf,http://www.youtube.com/channel/UCl2qRlVtcaE_jjf6eu1mI9A,نتي زيقو لي يجي يبول فيه,0,2020-10-19T11:45:45Z,,
1103,Houari Bellazrag,http://www.youtube.com/channel/UCGQp7DABsGvKX29NOIQfHrw,مديروش عليها راهي ضربا وحد ويسكي,0,2020-10-19T11:44:30Z,,
1104,Tiziri NKdz,http://www.youtube.com/channel/UCyXtXBjlXsFu9-6fpOpASDA,هاذي الطفلة ليراكي تهدري عليها لابسة جين قصير وتري جولي وماعلاباليش والناس يشوفون فيها الغلطة ماشي فالناس لي يشوفون فيها الغلطة فيها هي لي لابسة هاداك ونتي راكي تشجيع فيهم لوكان عشينا نطبقو دين الاسلام المراة يبان فيها غير وجهها ويديها وربي كي فرض الحجاب علابالو علاش فرصة وماتخلطيش هاديك الطفلة شيماء حكايتها وحدها والناس لي راكي تهدري عليهم وحدهم نورمالمون راكي اعلامية ماتقدريش هاداك نورمالمون تهدر باللغة العربية الفصحة انا نكرهك والناس تكرهك نضالي تقصفي فرجال سوى كان فستوري ولا في سوق النساء ما يحقلكش تهدري على الناس وتشبهيهم بالكلاب مالا نتي يادرى باش نشبهوك,0,2020-10-19T11:42:55Z,,
1105,Yahya Tamma,http://www.youtube.com/channel/UCQcV7dcL5qgFqbet8yVXiqA,اغسلي وجهك من المكياج وروحي دوري في حومتك,0,2020-10-19T11:40:56Z,,
1106,Yahya Tamma,http://www.youtube.com/channel/UCQcV7dcL5qgFqbet8yVXiqA,روحي اغسلي لماعن,0,2020-10-19T11:39:45Z,,
1107,Health and Fitness Tips,http://www.youtube.com/channel/UCgugigQAqSqUNX0m0ruxOKA,مشكل فيك حنا شعب سخون,0,2020-10-19T11:33:09Z,,
1108,Imene Hadjira,http://www.youtube.com/channel/UCI-g0y5lSUMbw8q6OekgrSA,سمحوا كاين بنات والله للحجاب طويل يتبلوهم واحدة داك نهار مسكينة للحجاب بواجبها ماشي ملقطين شابة بلا مكياج بصك فيها واحد يا بن عمي كلها بدات تبكي بابا سلكها يقلك حابين نروحو الغربة تفيولو بناتهم كامل تشوفوا هاداك لعرا لتماك واش ديرو كل واحد يحاسب في قبرو كل راعي مسوول على راعيته,0,2020-10-19T11:32:24Z,,
1109,Harbi Soumia,http://www.youtube.com/channel/UC7UZp7hY8IN1g2wcbARoYhw,عندها الحق في كلمها برافو عليها,0,2020-10-19T11:32:14Z,,
