,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
2981,LEADER Slayer,http://www.youtube.com/channel/UCjsFsnan-5e4sMZZNXBVLQw,"تصريح خطير ومستفز بلا بلا بلا 
واش هدرت صاح 
نتوما لي يهدر كلمه لحق يولي خاين و عميل و بلا بلا سينيما تعكم 
شحال تحبو تزيدو عليها",0,2020-10-22T01:18:19Z,p,
2982,Mohamed Mohamed,http://www.youtube.com/channel/UC-8dF9XxTy2XLqhdqrfXSgA,عندها صح شعبنا يعاني من مشكله اخلاقيه كبيره,0,2020-10-22T01:18:13Z,n,
2983,elianna bd,http://www.youtube.com/channel/UCC-B9_Y0lveNDlaHGRphlcA,عندها الحق واش قالت كامل,0,2020-10-22T00:43:41Z,n,
2984,Chidori Nagashi,http://www.youtube.com/channel/UCsX7zfVlK7ytZn2aP-Lj1Uw,شاء من شاء وأبى من أبى هدرت لافيريتي comme même mageneralsitach kolach kanet tahdar 3la les asoifees o elle a raison,0,2020-10-22T00:27:56Z,n,
2985,Mohamed Rais,http://www.youtube.com/channel/UC0Xiy1afmCjBntZG3tjN-0g,وجهك كي ..,0,2020-10-22T00:04:29Z,p,
2986,Haroun Ghelmi,http://www.youtube.com/channel/UCxlG9E7ladU2Sne3hMy7rlw,و الله غير عنها الحق وش هدرت كامل صح,0,2020-10-22T00:03:07Z,n,
2987,Sisi Jojo,http://www.youtube.com/channel/UCBtkRsLSxUii5Q5wSGcacog,انا مانعرفهش  اول مره نشوفها شكون هاذي يرحم باباكم,0,2020-10-22T00:00:29Z,n,
2988,taous ould bekkou,http://www.youtube.com/channel/UCXw7aJty05JEDVYgPBHElzg,Beehhhh elle a raison c'est la réalité pourquoi mentir et critiquer psk qastkoum,0,2020-10-21T23:56:53Z,n,
2989,nasreddine belbach,http://www.youtube.com/channel/UCcP2RE5QZxTZUE-_pyc8EXA,"مالقيتي معامن تخلطي خلطي مع الشعب 🐁
اغسلي وجهك بالصابون واخرجي ونشوفو يريقو ولا لا😂",0,2020-10-21T23:35:20Z,p,
2990,btr sousoi,http://www.youtube.com/channel/UC8OD0J_TTPtBGQ645VheAoQ,مونية مش قصدها عل الرجال كامل.حرام تهجمو عليها كامل هكا,0,2020-10-21T23:29:01Z,n,
2991,Abdelkader rami,http://www.youtube.com/channel/UCVkFeE0qZnEAkQpdxdDofvw,و الله جامي شفتك في لاتيلي ، و مانعرفكش غير من واحد الفيديو في اليوتيوب يعيي ، و الله ما كنت نعرف وش ديري ، و المؤسف شفت كاتبين تمثلي ، ديري في بالك انا نتفرج على المرأة الجزائرية المحترمة و المحتشمة فقط و بس ، وإذا نحب نشوف المتبرجات ندير astra و نتفرج في الأوروبيات الجميلات,0,2020-10-21T23:28:47Z,n,
2992,benkouider rachid,http://www.youtube.com/channel/UCR7jdBA18jv_2HWv5FjO1xQ,هي ماغلطتش في واش هدرة. فقط طريقة كلامها كانت استفزازية,0,2020-10-21T23:25:01Z,n,
2993,Soussa Mca,http://www.youtube.com/channel/UCZqv4kdEFb1s2MXnDqiGieg,لي يلقا دار خير من دارهم يدعي على دارو بالخلا اللي ما عجباتوش الجزائر بشبابها و شيابها يروح و يهنينا,0,2020-10-21T23:08:34Z,n,
2994,Abdou Abdou,http://www.youtube.com/channel/UCMCKIzZqSoAw3K8_g4wfUEw,دير كلو مكيج,0,2020-10-21T23:07:57Z,p,
2995,Abdou Abdou,http://www.youtube.com/channel/UCMCKIzZqSoAw3K8_g4wfUEw,يشويدي,0,2020-10-21T23:06:06Z,p,
2996,Soussa Mca,http://www.youtube.com/channel/UCZqv4kdEFb1s2MXnDqiGieg,تحيا الشباب الجزائري لي عطا أروع مثال في الازمات كل الازمات أولها الحراك لي غيروا بيه مصير الجزائر و خلصها من العصابة و آخرها كورونا لي هب فيها كل شبابنا للمساعدة اذا ماشي بجيبو بذراعوا,0,2020-10-21T23:03:05Z,n,
2997,nahd smail,http://www.youtube.com/channel/UC9-juUOvB0J95H45faMJxuQ,عندها الحق وش قالت,0,2020-10-21T22:58:21Z,n,
2998,Nada Lhor,http://www.youtube.com/channel/UCrKf12UegUNSM5yMIDqKAHg,لكن رغم أنها قالت الحقيقة الا انها ليست أهلا لتربي وتعلمنا  شيئا اتربي وارواحي هدري وفهمينا  بأسلوب فيه تربية,0,2020-10-21T22:56:39Z,p,
2999,hassen bahirene,http://www.youtube.com/channel/UC7pKYoFmMZIYhy6ndUQ9qgg,وآلله ملقات لرابيها علي  كل حال هذي مراهقة او معندهاش اعلمن تحشم,0,2020-10-21T22:56:22Z,p,
3000,Didou Cris07,http://www.youtube.com/channel/UCYbYTcphSQXNthzFKavMRqA,شكون مونية هادي منعرفهاش,0,2020-10-21T22:53:46Z,n,
3001,Mustapha Khelfi,http://www.youtube.com/channel/UCzKzUjfwINo6HuVLOZy-1Rg,باسكو نتي تمشي عريانة في الطريق ولوكان جيتي لابسة حجاب واحد مايشوف فيك يا .... والله غير حشمنا ما نقولولك حنا شباب مربيين عليك يا...... ومكانش جزايري حر راح  يتبلاك ديريها مليح في بالك,0,2020-10-21T22:52:29Z,p,
3002,Kamel Bonne,http://www.youtube.com/channel/UCyRYVKwsD-aDNIXNG-ELatg,كان من المفروض أن تمضمضي فمك قبل أن تصفى خلق الله بالحيوانات و الادهي و الأمر تقولين كلاما يندى له الجبين و انت تعلمين علم اليقين أنه سيصل لذويك و يسمعه ابوك و اخوك و جارك ووووو لكن إن لم تستحق فقل ( افعل ) ما شئت.. صدق من قال : لا يمكن لشجرة الشوك ان تثمر عنبا والله غير  ربي يهديك يا بنت الناس,0,2020-10-21T22:51:30Z,n,
3003,Nouari Rahmouni,http://www.youtube.com/channel/UCiiTQjM5Ebe0hBSVAKsU03w,إن لم تستحي فافعل ما شئت   ( صدق رسول الله ),32,2020-10-21T22:47:58Z,n,
3004,sofiane gaimng 100%,http://www.youtube.com/channel/UCaiRPRVvEWGfMRlvLnaSo5w,تصحيح فاصنع ما شئة,0,2021-04-15T23:43:55Z,n,
3005,Cheryl nari,http://www.youtube.com/channel/UCarQbk35mSitR_iWA9UtSyw,في كل حاجة دخلوا الجهل المقدس,0,2021-01-22T12:50:36Z,n,
3006,Onew Leedubu,http://www.youtube.com/channel/UCilYz3DjblY-j7Hlsg-aQnQ,عليه الصلاه والسلام,1,2020-12-25T21:04:55Z,n,
3007,ti na,http://www.youtube.com/channel/UCQ9ydy8SOSt-fqGyfEfJB3w,المشكل هدرتها اكل صح انا مرة في الطوموبيل نستناو في الفيروج يخضار و فاتت طفلة الذراري كامل مركزين معاها تقول هذيك الطفلة جاية من الفضاء شغل اول مرة فحياتهم يشوفو طفلة ملغري محجبة ومستورة عادو يمشو ويدورو وراهم يكملو في تكحالهم وهذي المظاهر كل يوم نشوفو فيها كااامل مافهمتش علاش هي كي حكات حكاية شافتها قدام عينيها وكلنا نشوفو فيها تخلعتو هاو غير بلعقل ماديروش رواحكم بلي جامي شفتو هذي المظاهر,0,2020-10-21T22:46:25Z,n,
3008,Bn officiel 16,http://www.youtube.com/channel/UCsLktSIf8B2Hv1Y6ttI_Reg,kbert fe west spañol ou eshet mha spañol mais wellah hmdlh ya rebui ki ma netheksh be nas ou ma nsebhs nas ghir hakdak ou nheb bladi mout mout mout ou wellah mra kima hadi ma tehtish image ela la femme algerien 🇩🇿🇩🇿😔 ah wellah tmanit nhish mha tah bakri ou nmout shahid ela leblad ou ma nelhaksh hada lwaket 😔,0,2020-10-21T22:44:27Z,n,
3009,Hachemi crb,http://www.youtube.com/channel/UCM4IR5VP5P2jMhNHBXrnNTg,عسي روحك بركات,0,2020-10-21T22:44:09Z,n,
3010,IMX XNE,http://www.youtube.com/channel/UCkQF2MWcmKB0aS4v-xiu16w,مي باينة نتي ديري زوج قناطر تاع ماكياج و لبستك قريب تطرطق و ديري الريحة و ظلي تشحبي فالزنق  و تجيك بيزار الا ريقو عليك و منيش نهدر برك عليك راني على اي شيرة دير هاك لوكان جيتو ساترين رواحكم  و عند حدكم  و ملتزمين بدينكم  تا واحد ميشوف فيكم ،😏,1,2020-10-21T22:40:07Z,p,
3011,LION DZAIR,http://www.youtube.com/channel/UCEejDioGR3H5FJqZC61TXmg,والله كاين صح لي مخلوعين شغل جامي شافو مراة خسرو الرجال على جال واحد النساء فيهم كامل الصفاة الى صفة إمرأة و كأنهم عبيدهم بصح مزال كاين الرجال لي يبزقو عليك و على لي كيما نتي شابعين او شايفين,0,2020-10-21T22:31:19Z,p,
3012,meriem bjd,http://www.youtube.com/channel/UCGnEgMAwCCJKyy9JapeJniA,"كاينا والسبب الرئيسي هم النساء لوكان سترت روحها ماحاش يخزرو فيها  كاينا ولا ما كاش 
وايضا امر الله الرجل ان يغضض بصره🙂🙂",0,2020-10-21T22:24:46Z,n,
3013,mohamaed mahmoudi,http://www.youtube.com/channel/UCtvIVw4g7Ca6OvUKY7ybolA,لو كان مشي خليفة ربي علابالك شادي خرمنها,0,2020-10-21T22:19:43Z,p,
3014,Nom Ett,http://www.youtube.com/channel/UCjeQAnbalnCHbX3ezHDe-Gw,"من ناحية أخرى و للأمانة فهي لخصت بصدق و جرئة  اخلاق الشعب الجزائري
لكن التشبيه بالحيوانات غير مقبول",5,2020-10-21T22:18:38Z,n,
3015,Benlahcen Khalil,http://www.youtube.com/channel/UCSQ9BKGQMb2S6jhXnh9hmzA,الشعب الجزائري افضل شعب في العالم,0,2020-10-23T07:41:24Z,n,
3016,خياطة وإبداع جزائرية Sisi,http://www.youtube.com/channel/UC5wDMophLWP6c2BPmp2KMyg,ياخي الحجاب فرض حبيت نسقسيق كيش تشوفي في روحك وأنت كاسية عارية والله يقول منعولات سبحان الله  المنكر ما أنكرته القلوب السليمة النساء مبعجبهمش واش قلتي حتى المتبرجات علابالهم بلي الحجاب فرض,0,2020-10-21T22:17:16Z,p,
3017,madjid sail,http://www.youtube.com/channel/UCv99CL28FYM8SPq8LPX-2vA,الله يهديك وروحي ستري روحك واتقي الله في نفسك وتحيا الجزائر والله يرحم الشهداء 🇩🇿🇩🇿🇩🇿,1,2020-10-21T22:16:03Z,p,
3018,Souf Boun,http://www.youtube.com/channel/UCHNz4Ry22vuY8hfLRIXS6Pw,روحي اغسلي فمك قبل ما تهدري على الشاب الجزائري,0,2020-10-21T22:06:14Z,p,
3019,Yasmine amir,http://www.youtube.com/channel/UC5iAwv07Djx6yKanyUvfRvw,"عندها الحق 100,%",0,2020-10-21T22:06:05Z,n,
3020,Mohamed Gouaich,http://www.youtube.com/channel/UCKMi18AVLtfqPv75GbEiK6A,من ليوم وروح كي نشوفك نعري ونخليه هو يريڨ  عليك على بغى ههه وبالاك نتي تريڨي عليه وتتمنايه في لي قلنا ههههههههه,0,2020-10-21T21:58:01Z,p,
3021,Mohamed Gouaich,http://www.youtube.com/channel/UCKMi18AVLtfqPv75GbEiK6A,عجبتني نتاع ريوڨ ههه,0,2020-10-21T21:55:37Z,n,
3022,Bouhjar Boukra3,http://www.youtube.com/channel/UCgkfZXUrlrcj2pSMT6y3csg,كل ما قلتيه حق ولكن البعض ياكله كره من هذا الكلام. وبلاك يتربوا من هذا الفديوا ربما.,0,2020-10-21T21:51:31Z,n,
3023,Alaa Mca,http://www.youtube.com/channel/UCS54d5_XaZTltLiE9NcJTMw,للاسف الشديد عندها الحق,0,2020-10-21T21:49:47Z,n,
3024,sinox syanis,http://www.youtube.com/channel/UCfHyBhUMWr3l3h0FlN6UQ5w,Et allors elle dit la verite !,0,2020-10-21T21:49:29Z,n,
3025,Midou Midou,http://www.youtube.com/channel/UC-fLa3iMLEybK6xRNO2fP-w,لحد ساعة مفهمتش اعلام العار وش راو يدير يخليو من حثالة مجتمع تتكلم و اطبائها و مثقفين المجتمع يرجعوهم أحب أن أعتذر الى نفسى لاني كرجل لا يمكنني أن اوجه ردا لهذه المدعوة المريضة بجنون العظمة و اخفض من قيمة رجل ليرد عليها ساترك أمر رد الذين من حولك فرجل حقيقي لن يعرفك اصلا من تكونين,0,2020-10-21T21:43:53Z,p,
3026,Amine Boussoufi,http://www.youtube.com/channel/UC_M1dMe62U3SXnVT4Kl2zKg,والله غير تحيا سهيلة معلم  قديمة فالفن وجامي هدرت هكا 👏,0,2020-10-21T21:43:20Z,n,
3027,chris colorado,http://www.youtube.com/channel/UCf5gSFB2oDceO32LxjQsNrw,هههههههه والله ضحكتني,0,2020-10-21T21:39:30Z,n,
3028,Fatiha Mecheri,http://www.youtube.com/channel/UCHoBICmah-QcugrlgqF6Ibw,يڨولو لابسا نوغمال ميڨولوش لابسا نورمالمون 🤔,0,2020-10-21T21:37:20Z,n,
3029,Ibra Himo,http://www.youtube.com/channel/UCxqUFQDnSjZj1eMFv9xcX4A,ولله غير راكي كي الجمعي جاك بالا👺👺👺👺👺👺👺👺👺👺,0,2020-10-21T21:34:12Z,p,
3030,Dounia Didi,http://www.youtube.com/channel/UCPojGMazediffmexfzrxKQQ,"هي ناس ملاح بصاح ما تعرفش تهدر هادا ماكان ههه مهبولة 
بصاح لبنات عيب تقصفوها هي راهي تهدر فموضوع نعيشوه ولا خلاص نكرتها",0,2020-10-21T21:28:59Z,p,
3031,Samia samsoum,http://www.youtube.com/channel/UCxZJ_f3aZjWRLuqu3A-F2yg,مكبوتة خانزة راح تاكل رغيس فالمسلسل,0,2020-10-21T21:28:20Z,p,
3032,Nina Mondolina,http://www.youtube.com/channel/UCC-ywYv824jjEL1tD2v-m1w,هههههههههههه بنات اخر زمان تحامي عليهم المخلوقة ويزيدو يحلو فمهم ولا تحبو كيتبلاوكم يا ...,0,2020-10-21T21:26:38Z,p,
3033,Dounia Boufroun,http://www.youtube.com/channel/UCXNy5GWV9AYlfgMwogHALeg,تعيي تحكي غير علا طونوبيلات وزجاج فيمي مخلوعه حشاك  ياجهله واش اريوقو علاش راهي عايشه مع ذيابه نتي صح مريضه روحي جري علا روحك,0,2020-10-21T21:26:33Z,p,
3034,Ouka käÿkø,http://www.youtube.com/channel/UCwSU6CodGu9YYoSOLsRW3sQ,روحي ادخلي على وجهك بالكاسة والصابون تع الطرف ولمي شعرك للور ورواحي احكي وبردي قلبك 😂,0,2020-10-21T21:25:56Z,p,
3035,Dina Zerrouki,http://www.youtube.com/channel/UCLxB3kenELCRcjhOG8wE-Xw,C grave,0,2020-10-21T21:24:53Z,n,
3036,Cha Imaa,http://www.youtube.com/channel/UCFoctGR3IVI566-EQkKhUEg,"الشعب دروك راه لاهي مع والي وهران😶 حرزي تحسبيه نساك 😒
زعما غادي يعاود يوليلك😑 غي متفرحيش ههههه😃",3,2020-10-21T21:24:18Z,n,
3037,Karim Naouria,http://www.youtube.com/channel/UCUesfl2C882qRi73_BYD18w,هده فسق مثلك اسف دولة فتحت بيهم بيوت دعار من أجل  صبع زرق عروبي عصابة اما احرار و لد إحلال و الله و الله  ميعرفك وراك,0,2020-10-21T21:22:18Z,p,
3038,Music Lover,http://www.youtube.com/channel/UCPSSjEfjK40obQEvZWubUzw,"عندي سؤال و نتحدى أي واحد يجاوبني عليه .. نتوما يا ""ليوتيبرز"" كي هدرت بنت بلادكم قاااااع نضتو ديرو في فيديوهات ضدها ( للbuzz أكيد) زعما غاظكم الحال   بصح لمراركة للي يظلو يسبو في شهداءنا و يزوروا و يكذبوا بش يوسخوا سمعة بلادنا و يسرقوا تراثنا  ماقدرتوش ديرو عليهم ولا فيديو واحد !!!؟ يا عجابة  وينراها النخوة والغيرة على دزاير !!!؟ ولا خايفين على قناتكم من Signal !!؟؟ شاطرين غي في ولاد بلادكم !!  حقارين و منافقين 😏😏😏😏😏",1,2020-10-21T21:20:37Z,p,
3039,Y.A Bououden,http://www.youtube.com/channel/UCIeTjV8GvyEqbWVC1CaPWnw,و خصنا لي يعرفوا لفرونسي بطلاقة باش يدافعوا على دزاير ماه راهم مدايرينا تحريشة فلي كومونتار تاع لي ماتش تاع الشهور هادو اون فرونسي سيرتوا فتاع كولومبيا,1,2020-10-22T01:29:32Z,n,
3040,abdel'Rahim,http://www.youtube.com/channel/UC8-fOmT5ID5A7-zOUj4H8aw,خرية كيما أنت  خصك لواحد ك تجيه لادياري يديرها عليك  صدقة عليه,0,2020-10-21T21:18:04Z,p,
3041,djenna djenna,http://www.youtube.com/channel/UCjUozW0KsYQSu09gXukhvSA,مسكينة حاطة الرجالة كل يجريو وراها وهية ماتليقش بصلة😠,0,2020-10-21T21:14:38Z,p,
3042,اندر تيكر,http://www.youtube.com/channel/UCgLuPcZ1__uYWZFYasxGcng,افضحي النقوشه 😂,0,2020-10-21T21:06:15Z,p,
3043,اندر تيكر,http://www.youtube.com/channel/UCgLuPcZ1__uYWZFYasxGcng,@TAREK FF الجزائري نقش كبير,0,2021-01-10T17:11:39Z,p,
3044,fatima sairi,http://www.youtube.com/channel/UCTvWwEukRyiee-4qpaC2GFQ,عيفتلي قلبي والله معندها علاه تحشم😱😱😱,0,2020-10-21T21:05:59Z,p,
3045,Pink side,http://www.youtube.com/channel/UCnJI0NeyTL5yql0UTHikilw,هي مش جزائرية ومستحيل تكون جزئرية  مرانش نبكو عليها روح تحوس  هي  وحدة متسواش  شوف درت شوية مكياج طلع شان على بفكان  هدوك راجل لي تحكي عليهم من خوك وبوك   وجدك وجد جدك راك سبتي كع تزاير هم خط احمر  تحمل المسؤلة روح توبي  ولي وشفي واش درتي,2,2020-10-21T21:05:14Z,p,
3046,Chenwiya Kami,http://www.youtube.com/channel/UCcbSPZqLn8N7_BVwruYeI2A,ڨالتها جبهتك اااا جبرية,0,2020-10-21T21:01:06Z,p,
3047,Amin Mco,http://www.youtube.com/channel/UCaZeQ4UXeOXRIYRMreQCy3g,نشوف فل الخرى ومنشوفش فى وجهك,0,2020-10-21T20:57:25Z,p,
3048,Rawan Adem,http://www.youtube.com/channel/UCwSqZIbm7nTmwjGW8E4ApiA,يريقو واش راكي تهدري روحي استري روحك,1,2020-10-21T20:57:15Z,p,
3049,المختص في كل شيء و خاص الهكر,http://www.youtube.com/channel/UCKknhZi4R55SB2MznkkcSZA,يا زح كينشوفها نحس هه بلي فمها فايح ناتن اسمحولي حاش خلق الله,0,2020-10-21T20:57:04Z,p,
3050,Farid Chakchouk,http://www.youtube.com/channel/UCjVaBRPHT-118NyaAhW10RQ,منعرفهاش ومنيش ندلقلها بصح عندها حق  .,0,2020-10-21T20:55:50Z,n,
3051,Mimi Medjani,http://www.youtube.com/channel/UCfvu_rRflJL7jVfQPm2aNYQ,مافهمتش انا علاه راهم يردو عليها يسبو فيها مالڨري قالت الصح وش راه صاري في بلادنا (مجرد رأي),0,2020-10-21T20:55:43Z,n,
3052,hanane ben attous,http://www.youtube.com/channel/UCUnnYsP25EsbR6zwlCYoXCQ,علاش زعفتو من هدرتها برغم عندها الحق كاين شيء رجال والله والديهم تحشم بيهم هي ماقالتش قاع الجزائريين علاش كلمة الحق تغيض كامل حسيتوها تهدر عليكم الغلط الوحيد اللي عملاتو انها ماعرفتش تختار اللفظ المليح اللي يوصل هدرتها من غير ماتجرح غيرها سيتو,0,2020-10-21T20:55:35Z,n,
3053,ZiGA MEMES ZONE,http://www.youtube.com/channel/UCgL3I34axwO2UDMZ7ZGyk-A,"جبهتك تمثل ثلث جهة التحرير الوطني 😂😂 

نقدرو نبنيو سطاد ف جهة تاعك يا زحح  😂",4,2020-10-21T20:53:36Z,p,
3054,Younes Younes Younes,http://www.youtube.com/channel/UC4p0K4-sSdVaP1WpHG4drzw,@ZiGA MEMES ZONE ايه شفتو,0,2020-11-07T21:04:43Z,n,
3055,ZiGA MEMES ZONE,http://www.youtube.com/channel/UCgL3I34axwO2UDMZ7ZGyk-A,"@Younes Younes Younes  شفت لفيديو ولا لا؟؟؟؟؟؟ 
شفت وش قالت على الشعب  ؟؟؟",0,2020-10-26T23:48:47Z,n,
3056,Younes Younes Younes,http://www.youtube.com/channel/UC4p0K4-sSdVaP1WpHG4drzw,"هذي راهي خليقة ربي منضحكوش عليها 
كنا نهدرو على الكلام لي قالتو وبعد بديتو 
تهدرو على العيوب السبعة  لي فيها",1,2020-10-22T21:44:27Z,n,
3057,Sarah Sisi,http://www.youtube.com/channel/UCyoBtj_yy2q7xVBUtzcl_qw,ههههههههه و الله عندك الحق تطايي جبهتها قبل اومبعد جي تهدر😹😹👆,2,2020-10-22T08:27:34Z,p,
3058,fares Adel,http://www.youtube.com/channel/UC_pw0xqVDyxTGX3cBUz20Hg,لي فري دزيري ميخليش ختوا تخدم فل إداعا يلبسولها واش احبوا وبلا ما نكمل اوازني كلامك قبل ما تهدر يا لعود روحي اهدري علا الرخاس لي راكي خدمة عندهم كي لسكلاف يتحكموا فيكم كيما يحبوا,0,2020-10-21T20:50:39Z,p,
3059,Bouabdalah ben djaber,http://www.youtube.com/channel/UCddWmu21gVDMmflrUqq_U-A,روحي تزوجي وحد بايرا,0,2020-10-21T20:42:30Z,p,
3060,Bouabdalah ben djaber,http://www.youtube.com/channel/UCddWmu21gVDMmflrUqq_U-A,الله يهديك,1,2020-10-21T20:39:39Z,n,
3061,randa Bb,http://www.youtube.com/channel/UCNYkL5tK8B-U2krPhscAENA,تروح تدخل للاسلام وتنحي الصليب من رقبتها,0,2020-10-21T20:36:50Z,p,
3062,Tiziri Amanda,http://www.youtube.com/channel/UChRbYG95PtyKtmEAnSi9j6A,"كامل الشي اللي قالتو صح ما غلطتش
نحن فقط مجتمع ذكوري يحتقر المرأة ويكرهها",0,2020-10-21T20:36:22Z,n,
3063,Khadidja Khedim,http://www.youtube.com/channel/UCD8mCNYzm9IBWOMvJnzzl2g,"الي يقول الحق يخرج من البلاد 
علاش كدبت؟؟؟
انا والله مانعرفها مي قالت الحقيقة والحقيقة دايمن تكون مرة
والله والطفلة وتلبس ستار ما يطلقوها وماتحرواوش مزوجة مطلقة ارملة طفلة صغيرة خلاص 
حسبنا الله ونعم الوكيل",0,2020-10-21T20:35:38Z,n,
3064,بوسيف عبد الجبار,http://www.youtube.com/channel/UCx4Frh5lK1OW01jQfNPSbRQ,هادي قاع و لاباس يا بنت الناس ، قال قال راجل و مرا ، مخلوع ولا كافي ولا ما شايفش يجي النهار يستبيت يتعلم و يستعقل ، ياو المشكلة و الكارثة هي ظاهرة الزوامل و الشواذ لي كثرو فل بلاد و العياذ بالله ، راني نشوف ف الزنقة وحد الأمور ولله ما كنا نشوفوها ف الثمانينات و التسعينات ، البلاد هاذي تبدلت بزاف يا ناس ، ولله غير الواحد ولا يستحي يخرج مع ولادو و دارو و فاميلتو ، الله يلطف بينا و بوليداتنا,0,2020-10-21T20:30:20Z,n,
3065,Ilyece Souidi,http://www.youtube.com/channel/UC0J_oEwSC57DbLUUlOucPvQ,نحسن عونك انتي بنت حركي,0,2020-10-21T20:30:03Z,p,
3066,aya tasnim,http://www.youtube.com/channel/UCjXR_6qF3CxrV_tRGviaYBg,عندها الحقيقي moi avec elle,1,2020-10-21T20:29:57Z,n,
3067,Y.A Bououden,http://www.youtube.com/channel/UCIeTjV8GvyEqbWVC1CaPWnw,klawk hhhhh,0,2020-10-22T01:12:03Z,n,
3068,Sam Uu,http://www.youtube.com/channel/UCUnO3O7iAPqB5Z8KSUzt5vA,كلاشات المكبوتين، غاضهم الحال 😂,0,2020-10-21T20:25:27Z,n,
3069,Mouadh mouadh,http://www.youtube.com/channel/UCV-0ldH5P76vrlK3TaVeq2g,"لالا ختي ، قولي ماهومش متربيين و حلابة و ماتقوليش مكبوتين ، لأنو الكبت شيء نفخر بيه ، نفضل شاب أو فتاة مكبوتة مشتاقة رجل رغما أنها تقدر تدير و تقدر تمارس واش تحب ، نفضلها على فتاة شابعة من الرجال . 
و نفضل شاب مكبوت مشتاق فتاة و يجاهد نفسو يجبد روحو على لبنات و ينتاظر زوجتو حلالو ، نفضلو على واحد شبعان بنات من وحدة لوحدة ،،، مونية ماكلاشاتش المكبوتين ، كلاشات الفاسقين لي يدراڨيو بنات الناس في الشوارع و يتبلاوهم",0,2021-01-04T13:22:10Z,n,
3070,الجزائرية مريم,http://www.youtube.com/channel/UCJ_XYCvfl7XHLB2Fkv8PcMw,كون قالت حاشة البعض كاين شباب ورجال نعمة تربية بصح مقطع لول عندها الحق كاين بعض الشباب والله يهدرو واحد الهدرة واحد التصروفات لاحولا و لا قوة إلا بالله العلي العظيم,0,2020-10-21T20:25:11Z,n,
3071,Archi Naz,http://www.youtube.com/channel/UCYbd3a7ynP4o-UNSmKMXtzA,مافهمتش واش علاقة الواحد لي يدراقي فبنات الناس والمطالبة بالقصاص ....لييدراقي يدي دنوب تاع التعدي علا اعراض الناس ولي تعري ((les bras doux ))ديالها شحال من دنب تدي الزنا .... التبرج .....الكاسيات العاريات الا صح تعرفو التربية والقدر والإحترام خخمو شوية فالإسلام وكلام الله وسنة النبي باش نربحو ونسلكو علا خير,0,2020-10-21T20:24:56Z,p,
3072,#عراقية# مجنونة#,http://www.youtube.com/channel/UC8m5CV74kWc1pVjPytgNIfw,الله يذلك يا  مونيا,1,2020-10-21T20:24:02Z,p,
3073,Anis Ben,http://www.youtube.com/channel/UCcrVPkvc8CHY7TCeuXn2Orw,سلام عليكم خاوتي خوتاتي ليوم نبان في كومونتار نتمنا يلحق هاذ لميساج لمرة جايا نبان في فيديو اول حاجة نتظامن مع زوالي محمد لي يماه كيما يمانا نتكلم بصفة عامة لي راكي توصفي فينا بلكباش باباك واش من قارة واش من كوكب افلاطون مثلا علبالي بلي شغل عراضتلك بصح الله غالب هنا تتفشي وتريڨي صح صح ملقيتي في من تخلطي فشعب لي حير امة تجي نتي تهدري قبل ما تهدري غسلي فمك منو جاي باسكو يشمها لحلوف ينطق باسكو جبهتك كيما جبهتو بصح والله هو ارتيست عليك كي تقراي هاذ لميساج نجيك فيديو ونڨصرو بيان,0,2020-10-21T20:23:22Z,p,
3074,Imad eddine Ourahmoune,http://www.youtube.com/channel/UCQ6fKkvuFaTupzVOd3UUs0w,الفركوفونيون راهم غلثوا ياودي خلاص على فرنسا تاعكم,0,2020-10-21T20:22:10Z,p,
3075,بلال الديب,http://www.youtube.com/channel/UCUmx5GlwFk5A73mrx8zINCA,مديروش عليها خاوتي راهي من فصيلة البرمائيات,0,2020-10-21T20:17:08Z,p,
3076,بلال الديب,http://www.youtube.com/channel/UCUmx5GlwFk5A73mrx8zINCA,هدي واش حاسبة روحها,0,2020-10-21T20:16:29Z,p,
3077,Sofiane Amrouche,http://www.youtube.com/channel/UCU9SAVW8XWPSXLdGiix5xBQ,شوفي تصويرتك قبل التحلاب ههههههههههه شكون راه معايا,0,2020-10-21T20:10:36Z,p,
3078,محمد الاهدل,http://www.youtube.com/channel/UC_3m-4Km91J-MMcZX7SAkLg,معاها حق في وصف الوضع المتردي لسلوكنا و هبوط مفاهيم الاخلاق عند شريحة من الشباب العربي المسلم و هول الجريمة التي اقترفت بحق الاخت الانسانة شيماء يوجب علينا التوقف و مراجعة السلوك السيء الذي نمى في فكر الرجل العربي المسلم و نسينا قول المصطفى نبينا محمد صلى الله عليه و سلم ( انما بعثت لاتمم مكارم الاخلاق ),0,2020-10-21T20:04:47Z,n,
3079,Samy Aliouchouche,http://www.youtube.com/channel/UC7yysNX7m7fslr-trKRT_tw,Bon thagui oulache d'achou arra thekhdem oulache win ittidraguin g ubride dgha thebdade thiyitha deg dhairiyen daya nfouk g naima salha thughaled monia agui ben zmer,0,2020-10-21T20:04:13Z,n,
3080,Kador Dz,http://www.youtube.com/channel/UC6Q27LoqPw6OOOB1D9fYk-A,بقداه تبات الليلة,0,2020-10-21T20:03:56Z,p,
3081,Yasmine Yoyo,http://www.youtube.com/channel/UCpQCcF-eNkbvXXxbXaVeDUA,انا ملموكش بسيك بنتيلي مهبولة وقيل هربتي من جوانفيل لالا ربي يهديك وخلاص,0,2020-10-21T20:00:24Z,p,
