,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
79,Mazouz tarek. Ess Mazouz tarek. Ess,http://www.youtube.com/channel/UCfqqDezfzPiw_KRPcN7Vu7A,شادي خير منها خانزة وختى صاحب القناة لي تخدم فيها هو بغل,0,2020-10-21T14:18:34Z,p
80,Takwa takwa,http://www.youtube.com/channel/UCfJKwlOkkX3su2vmKPJtmHw,ختك ياجايحة مونية نور مالمو كون جي للعامة,2,2020-10-21T14:18:05Z,p
81,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,مين نتي متبرجةسينورمال دافعي على المتبرجات بصح كاين لبسةمن لبسةراكم كاسيات عاريات كلشي يبان فيكم واش ماعندكمش عايلةتحكم فيكم ماتخافوش ربي ماتحشموش مناس لكان المرا جات تحشم في لبستهاواخلاقهاالراجل تاني يحشم بصح المرا هي سباب البلا الله يسترعباده المومنين,0,2020-10-21T14:08:23Z,p
82,نور زين,http://www.youtube.com/channel/UCe7wJIuOotXrJUMuhk5GkxA,هي من جهةقالت حاجةصح الرجال والشباب ماولاوش يحشمو عينيهم غي فالنسامن جهةاخرى بصح تاني المرا لازم تحشم شويةسروال مزير كلشي يبان فيهم والراجل ينغوا ماراهاش كاينةالحشمةالنسا تاني فضحوباللبسةلي راهم يلبسوهالاحشمةلااخلاق واش هدا,0,2020-10-21T13:57:46Z,p
83,Ritaj Fettah,http://www.youtube.com/channel/UCeJmHD-yZwtY7XYc1wY9gdw,بلعيه ديري حجابك,0,2020-10-21T13:33:57Z,p
84,Otman Mimo,http://www.youtube.com/channel/UC_--C0qjPMQBabeAR5jAV3A,باينا كي نشوفو وحدة عريانة ننخلعو پسكو حنا مسلمين كبرنا على سترة مانيش كيما لروب كبرو علا عرة باينة تجيهم نورمال,0,2020-10-21T12:30:48Z,p
85,Mohamed Babi,http://www.youtube.com/channel/UCqJBLPXL2E9JCnx7_SnBx3A,ياو كن دوري ابوال من شوفش عندك ياوحد لجيعانة او من بكري نكرهك ومنشمش فيك,0,2020-10-21T11:29:23Z,p
86,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,بصح هادي معروفة من بكري رجال يموتو علا نسا مي ماكاش غيردزريين كامل البلدان هادي معروفة الرجال من بكري يخمم بتاعو شغل معلابالناش جايا تقولينا قودي,0,2020-10-21T04:42:52Z,p
87,danny abd,http://www.youtube.com/channel/UCkHaD3Kf3AKQ3lvgrkVXi7Q,الرد عليك بالمختصر المفيد روحي قودي,0,2020-10-21T02:10:42Z,p
88,Faycel Kharchi,http://www.youtube.com/channel/UCna-4gjZCLt6xWGGjVVAZWQ,نتاجك راهم مزوجيين وبالذراري ونتيا اقعدي بوفياسة خامجة يا البايرة,0,2020-10-20T23:02:37Z,p
89,ليش شو بدكم من اسمي ما عندي اسم,http://www.youtube.com/channel/UC8K2SO0_xLhoYPeZtsa_hIA,يا بنت ناس مشي كامل كيف كيف واذا نتي تدوري في مجتمع هذاك لي مشي ولاد فاميليا وتاع هاذوك وهاذيك انا واش ندرلك ماذبيك يا بنت ناس متجميعش وكل واحد يمثل نفسو يعني مشي واحد ملقط وليد برا جاي يمثل كل شباب الجزاير ومشي طفلة ملقطة بنت برا جايحة تمثل بنات جزاير كل واحد واش عندو في راسو وكاين كبير وكاين صغير كلمة واحدة تكفيك نقلك برك شتي كاش نهار روحك في لمرايا ولا لا جابلي ربي غي انا كنت نحب هاذي مخلوقة كي كانت انسانة دوكا ولات نخلط سياسة بولتيك وتدخل روحها وتاع مشاكل خرجت كامل من مجتمع تاعها كانت غير تمثيل وهاطيها بوليتك الشهرة واش تدير تبدل البنادم180,1,2020-10-20T22:05:01Z,p
90,MINEUR FF,http://www.youtube.com/channel/UCTCBcOTGc_VNgXx2fFWJmgg,قطه جيعان لقا لحم خامج علابيها رجال جيعانين شافو لحمة خامجة بدا يريڨ,0,2020-10-20T22:00:05Z,p
91,Khaldi Mouhamed,http://www.youtube.com/channel/UCvmiDo8bFcXaAoWcN_dXpIw,لحمك خانز وجيفا يا عيفا,0,2020-10-20T18:54:34Z,p
92,Ilyes Zehairi,http://www.youtube.com/channel/UCBBAWztLv71DAljlCzi7dsg,الجهر بالمعاصي تڨولهم لابسة نورمال عريانة يعني نورمال انسانة جاهلة ربي يشافيها مسكينة تسبي في ولاد بلادك,0,2020-10-20T18:45:04Z,p
93,شهل الـعيون,http://www.youtube.com/channel/UCxwb2qTP5foYhw5NJ_2VICA,منحملهاش رهج,1,2020-10-20T17:19:06Z,p
94,HMIDA DZ USA جزائري في امريكا,http://www.youtube.com/channel/UC5ZMSS0-FBYQVnRzH0Lo-sg,الله يرحم والديك يا صاحب لقناة وين راهم لمساكين لي قراو فل الجامعة التمثيل 04 سنين قاعدين في ديارهم يستناو كاش مخرج يعيطلهم منبعد وحدة حابسا فل هبطا تدخل في هاذا المجال الهدرة ماتعرفش تهدر تدي دور البطلة في مسلسل من بعد تنخلع في روحا تعاير الرجل الجزايري لي هو دخلها باش تمثل تفو على نسا لي كيفها ولي يخمم كيفها مازال كاينين الر جاللي كي تفوت عليه مرا يشوف فيها عادي مايريقش كيما هاذي لوحا مشمخا قاعدا تشرك فل ترما تاع فمها,1,2020-10-20T17:05:04Z,p
95,Mahdi Hamdi,http://www.youtube.com/channel/UC0NdKm50Xuxr4effwagtcag,خاتش خامجة,3,2020-10-20T16:52:23Z,p
96,Assia Metidji,http://www.youtube.com/channel/UCU4FHdA6w0jCuhO92HA_-Qw,شوفي يا مونيا اولا انا مانعرفكش اول مرة نشوفك وما يشرفنيش نشوفك كاينة حاجة لازم تعرفيها الجزايري ماشي كلب باش يسيل لعابوا على انثى ثانيا الجزاير لا يسكنها فقط جزايريون ثالثا الاسلام يامرنا بالستر والحشمة والرجل الجزايري اعتاد على روية من حوله محتشمات وعندما يجد وحدة معرية عادي يخزر فيها انا مرا ونشوف فيها ماشي حتى الراجل زيد المرا اللي تقعد بالساعة وهي تماكيي وتسڨم في روحها اكيد باش يخزروا فيها العباد انا هاكا نعرف وزيد المرا حرام تخرج متبرجة لانها توزر عباد معاها يوم يحملون اوزارا فوق اوزارهم الله غالب هذي الفطرة منذ خلق الدنيا وهي هاكا ماجيش انت تغيريها والا ربي كان يقول للرسول صل الله عليه وسلم قل لازواجك وبناتك ونساء المومنين يتبرجن ويظهرن زينتهن حاشاه ان يقول هذا ولاكن ربي اراد بالنساء خيرا فقال قل لازواجك وبناتك ونساء المومنين يدنين عليهن من جلابيبهن ذالك ادنى ان يعرفن فلا يوذين معناتوا المرا في القران قاللها ربي استري روحك باشما ياذوكش الناس يا خي بقرة لست حتى حلوب نستفادوا من حليبك روحي درڨي وجهك علينا وجوه البق,0,2020-10-20T13:25:44Z,p
97,آلمہہٰ۫ۓتہہٰ۫ۓمہہٰ۫ۓرد آلآسہہٰ۫ۓبہآنہيہہٰ۫ۓ,http://www.youtube.com/channel/UCpAjcqFp0049tov2H6JxtOQ,واش نقولك روحي نعدين باباك ودين التمثيل الي حلبك وخرجك من الفقر وجه المقلة القصاص عليكي انتي يافايخة مسلطة بلمكياج وجهك مايصلحش لوالو,0,2020-10-20T12:38:54Z,p
98,dz Goold,http://www.youtube.com/channel/UCjblsIiUOLZQmHWesRy2_MQ,يا ونتى طرف خرا,0,2020-10-20T01:26:13Z,p
99,Moh Moh,http://www.youtube.com/channel/UC71w6lbegVCycx9x5-fGE-A,ماشي مخلوعين فيك نتي مخلوعة بروحك يا ضبع ليمن شبهتك ملقيتكش جايحة وفرشة نتي تهدري على دزيريين نتي باين,0,2020-10-19T23:56:57Z,p
100,الفتاة المتمردة,http://www.youtube.com/channel/UCLlrIefoo_gX0376qQQn2JA,عندها الحق تضالو تشارشو في البنات في الرود حاشا ولاد الفاميليا مامنعت منكم لامحجبة لا سيفيليزي كليتونا خماج,0,2020-10-19T23:31:05Z,p
101,ماريا ماريا,http://www.youtube.com/channel/UCQsQcsJKZ9joPvPPQ-KqKfQ,جايحة مسكينة ربي يشفيها,3,2020-10-21T11:50:40Z,p
102,säble Dør,http://www.youtube.com/channel/UCBTLArvCHX7N2UIcFLIsGLA,راكي غالطة انا مر كيفك علبالي بلي المراة كلها عورة حتي صوتها لهذا ديننا الحنيف فرض عليها السترة,0,2020-10-19T21:50:07Z,p
103,Abdelgani Ghano,http://www.youtube.com/channel/UCzoSWJ0Srp1_GTcYzRyb91Q,اسمعي نقولك حاجة انتي كون تنحي مكياج الكل يقعدو يعيطولك خويا وديجي داك رموش لي راكي مركبتهم فيهم زوج مترا وراكي مصغر نيفك ونسيتي باه دخلي جبه تعك لي راه خارج كي بتيخ سمعتي وقبل ماتهدر على ولاد جزاير غسلي فمك ياوحد بايرة روحي شوفي وجهك في مراية قالها ناس زمان مزوق حالك من برا شوف روحك من داخل وقالو ناس زمان كون بانو كون ندبو مزيا لي ماتو نتحدك تخرجي مرا واحد بدون مكياج وانا من تلمسان سلام,0,2020-10-19T21:48:23Z,p
104,bouchra bouchra,http://www.youtube.com/channel/UCIq6UAXru2Wvc2-oTcvPW5g,علاه نتي شكون حمبوك مسحي وجهك حرزي تخلعي المراية بهدلتوا بينا والله الجزاير تتميز بالاسلام بصح وحدة كيفك ضيع بلاد صريلك كيما حبة طماطيس خامجة لوكان منقلعوهاش مالصندوق ضيع كلشي نتي ليق تستري روحك بزاف,0,2020-10-19T21:27:55Z,p
105,77•BDNH•77,http://www.youtube.com/channel/UCGOjcD-DdSYbiu_3vHp-vQQ,الردود والقصف في التعليقات غسلي فمك ومبعد هدري ياودي هاذ المخلوقة قاع ماتعرفش تهدر تفو,3,2020-10-19T20:46:18Z,p
106,sa mo,http://www.youtube.com/channel/UCQFhLTYt13uvx_DRlSFZP0w,من بكري تبانيلي جايحة مي دكا زدت تاكدت والشباب الي راكي تقولي يشوفو فيك يندبو عليك مفيك حتى حاجة تنعجب وستري روحك خير لك خمجتو اليوتيوب بجياحتكم,0,2020-10-19T20:15:54Z,p
107,Drames Lovely,http://www.youtube.com/channel/UCkRamX4KoG6mFv3AwBsEARA,جايحة مستوى زيروا 0 سمحيلي مانقدرش نزيد نجوابك,0,2020-10-19T19:29:29Z,p
108,Kami Music Word,http://www.youtube.com/channel/UCibr2uuG_NGuvAjjg4Oii9A,اه سمحلي دزاير صح راهي رافدة نيفو زيرو لا من هاد عورة فيغول لامن شعب يكمنتي لواحد ميشوفش خير,0,2020-10-21T04:46:11Z,p
109,Louhichi Yahia,http://www.youtube.com/channel/UCSL6A80ohwzrjFVx801e_pA,رحمي على مشطت حبي راها ساترا جبهتك حتا تعرفي تهدري لابسا تحلاب ما يدير نتي لحم رخيس خامجا تهدري في سيادك فمك خارج كي رشكلو روحي خاصك مارطو,9,2020-10-19T15:50:46Z,p
110,Doussa Noor OFFICIEL,http://www.youtube.com/channel/UCYPyxXR_J1LNahgijRJ4GOw,3 قط جعان ريق على طرف لحمة فايحة والحديث قياس,3,2020-10-19T14:03:05Z,p
111,Johannä Amelcrew,http://www.youtube.com/channel/UC9h2WW3ehulpvIhotn55b9A,انا من الاول موقفتش معاك زيد دوكا محيتك من الوجود لي ضامنو معاك يستاهلو بسك تلقاها ولا تلقاه جارو مضامنش معاه شاف فيديوك عريانة تبوشي في راجلك ضامنو معاك وقالو راجلها هل الاسلام قالنا كي تزوج مرتك دير معاها فيديو ياك هذا كل تشبه بنصارى قصف من قبايلة حرة ميش منافقة نعرف دين نتاعنا مليح الحمد لله منضامنش معاها يالوكان ياكلها تراب بسك يعجبكم فلسطيني سوري زوالي مترفدوهش حاشا بنات فاميليا,1,2021-03-19T11:25:48Z,p
112,Belhoucin Malik,http://www.youtube.com/channel/UCfTfvhDIZ-nL7ju6ht1h3fQ,هذا ليس بالشيي الغريب هذو الفنانين يديرو كلش اصلا الميدان تاعهم خامج تاع فجور وفسق واش راكم حاسبينهم,61,2021-03-19T08:04:37Z,p
113,Moufida bm,http://www.youtube.com/channel/UCrKsYoVu9r6at3yBg8V0J2Q,لي في داركم خو وين يماك ختك,0,2021-03-20T17:36:30Z,p
114,Merwane Redwane,http://www.youtube.com/channel/UC-Q3SJzZLTmGwGhA-q-2GhQ,كوف روحك تطيح بهاذ الكلام البذيء والله عيب خامجة اكيد,2,2021-03-19T11:02:15Z,p
115,Amir Castio,http://www.youtube.com/channel/UCNqCj2GJ_gsCAunGBhVgUEg,خامجة الله من الاول لما شفت الراجل يبوسها كرهتها,34,2021-03-19T01:58:28Z,p
116,Mustapha Bakhti,http://www.youtube.com/channel/UCEf6pzT2Ts15zMs8SIAirnA,للي يبوس لا خامج درك,2,2021-03-19T14:13:09Z,p
117,mélina mimi,http://www.youtube.com/channel/UCTCPshOGWQ8s8In3voCKTkQ,زهرة اللوتس صوتها باين ولافاصون دو باغلي ديالها مافهمتش علاه دافعو عليها خامجة تقعد خامجة حبيتو ترجعوها داعية بسيف,0,2021-03-31T21:09:00Z,p
118,Souha Gasmi,http://www.youtube.com/channel/UCsbzc1Tw4fFbAfdlnzSjUkQ,فعلا ميليو كامل تع خماج العفيفة فيهم دايرة رجلها وهم لعندهم الزهر,0,2021-03-19T12:45:50Z,p
119,Titouha Santacruz,http://www.youtube.com/channel/UCTVR1Qu8jyGBYKKY4GecdlA,لي دور في ليزاباختومو طلابة واصوافي وقفلة طايحة تحسبها دورو وباغية دير الباز في حياتها بدراهم الحرام بشرى ختي كنا حاسبينك حسبة سعا نتيا غي عصبة زيرو نيل,17,2021-03-18T23:58:04Z,p
120,Khaled kismoune,http://www.youtube.com/channel/UChzqWC7PaeAuUhR-iqxFW_Q,تحيا بومدين تحيا الجيش الوطني الجزاىري تبون نحن لا نركع الا لله انتم تسبو في الجنرالات العسكر بومدين ديما مهدرناش انا مع الشروق حريه التعبير وعلاه مهدرتوش مع اسبانيه السويد كي قالو الهالك السادس مخنت نقش يرقد على كرشو,0,2021-02-17T03:05:39Z,p
121,achour slimi,http://www.youtube.com/channel/UC5ZOsWvzC1AIR3HQ04X1k5A,النت شكام لاتمثل الجزاير,0,2021-02-17T15:51:50Z,p
122,Jad ADAM,http://www.youtube.com/channel/UCV8ClxJDd7za-I9cVT7Ooyg,بلع فمك اتكلم على الاعلام تاعكم,1,2021-02-15T15:51:44Z,p
123,mohamed zgaoula,http://www.youtube.com/channel/UCC0n4Apxl8f4B2zEYLTAGxw,لماذا لا تتكلم عن هولندا واسبانيا واخيرا الصهاينة لما عرو عورة المليك ولا واحد منكم تكلم شفت الا الجزاير الشروق قنات شريف لكل الجزايريين حب من حب وكره من كره,0,2021-02-14T23:37:27Z,p
124,Zehor Belghaouar,http://www.youtube.com/channel/UCpbAiRkLPzQ4tH-J9Vga_sA,شكون عطاك الحق تسب قناتنا وتقول قناه العار متوما قنواتكم قنوات العار والنفاق والشقاق شكون لبدا بلاستهزاء نتوما حصه العشابي هداك عور العينين المتصهين نتوما بديتوها وحنا ردينا السن بالسن والعين بالعين والبادي اضلم امالي يا المراككه الخونه هذا ردنا اما الرد الجاي يكون بتدخل العسكري والسلح والذبح بيكم بليهود لجبتوهم ضدنا باش يحموكم با خبثاء مكانش خاوه خاوه ماتستاهلوهاش اعداء الجوار ملي ستقلينا ونتوما تكيدون المكايد الان مكايدكم طيح علي رسانكم صهاينه ماتحشموش تفو,0,2021-02-14T22:13:08Z,p
125,Dounia Firelight,http://www.youtube.com/channel/UCvMEjIjWkxpxnhdstQezY_g,ملك نقش 106,0,2021-02-14T17:06:06Z,p
126,mok dad,http://www.youtube.com/channel/UCFXAaNn869oomh2dXbeY8yQ,لهجة جزايريين فور على لهجتكم لي تحشم,2,2021-02-14T12:38:41Z,p
127,sab by,http://www.youtube.com/channel/UCRIdoWK9K34yUuxV_j-ljVA,الماليك 106,1,2021-03-11T05:53:18Z,p
128,BraveheartDZ,http://www.youtube.com/channel/UCZ0jcwgmu0QZNiFGNWug8Iw,مسرحية تقمص الجنسيات والتعليق قديمة بزاف يا المراكشي هذه هي التي يمكن ان تعتبر فعلا اساءة ازعف يا المراكشي من قناة هولندية وهذي من قنناة اسبانية الشعب المسكين لي كان ومزال راقد هوو شعبك الشعب الذي اوهموه بان الملوك السلاطين موسسة ابدية ومقدسة لازمة للمغرب الاقصى الله العظيم مهما بلغ سوء النظام عندنا فهو لا يقارن مع نظام المخزن الصهيوني المجرم المستبد العميل يجب ان تفهم ان المشكل هو ان العايلة والملك الذي يحكمك مستشاره من قوم المغضوب عليهم هو اندري ازولاي سعار امثالك من العياشة العبيد حنا سيدنا لملك عطانا كل خيرات ومناش جيعانين نسلكو شوماج وشابعين فورماج سيدنا لمالك الله يزيد في عمرو وينقص من عمرنا ربي يحفضهونا مادنا لكسيجين باطل يريبولنا ديارنا ولكن عاش الملك هذه اقوال العياشة الرعب والخوف من المسمى ملك ومخزنه الصهيوني جعلكم لا تخرجون ولو في مسيرة صغيرة او وقفة تنديدا بالتطبيع القديم الجديد الشنيع لكنكم كتم قد خرجتم سابقا في مسيرة صغيرة تنديدا بتطبيع الامارات وبن زايد ومظاهرات اخرى سابقا تظامنا مع القضية الفلسطينية اين انتم الان وهذا ما يوكد ان هناك رعب حقيقي لانكم تعلمون مصيراي احد ان انتقد ملكه ومحزنه مباشرة ولو بتعليق الى جانب ان هناك نوع من القدسية للحكم الملكي الصهيوني ولتلك العايلة المجرمة التي تتوارث الارض وكان هناك وحي من السماء اعطى الشرعية المقدسة الابدية لتلك العايلة لتحكم وتملك تلك الارض ونسبوا هذا الملك الصهيوني للنبي ص زورا وكذبا وبهتانا وضحكا على الذقون هذا ما لن يتغير فيكم الا يوم تتحرر العقول هذا تماما ما يوسف له ارض اصبحت ملكا لعايلة تحكم وتملك واصبحت عقارا يمتلكه ملك ومخزن متصهين يفعل مايشاء ويهدي الاراضي للملوك والامراء في ظروف اقل ما يقال عنها انها تثير الشقفة عايلة مجرمة عميلة ترى في البطش والدموية والتكبر والتعالي وارهاب الناس الطريق الامثل لتحقيق ماربها للبقاء على كرسي العرش مع قدسية كاذبة ساقطة مايسمى امير المومنين زورا وبهتانا وكذبا وضحكا على الذقون يمثل انموذجا لسلوك وطريقة استعباد الناس وقمعهم وظن انه الرب الذى يحكم البلاد وكل شىء بامره فهو الذى يرزق الناس ويمنع عنهم الرزق وليومنا الناس هذا يحكمك العلويين بخرافة هولاء الخونة الذين جلبوا الحماية وسمحوا في الاراضي وتواطيوا من اجل بقايهم على كرسي العرش ولو تطلب منهم ذلك وديان من دماء الشعب المغلوب على امره فلماذا لا نجد تعليقا واحدا او فيديوا يوجه الكلام للصهيوني السادس ويدعوا هذا المخزن الصهيوني وهذا الملك لان يكون مثل عمر علي غيرهم من الحكام مادامتم انتم ترون فيه سليل الدم النبوي والذليل الجبان يقول لما لا فهذا سيدنا وهو ملك المروك ملك الشعب ملك كل شي كل المكاتب تحت لوايه المكتب الشريف للفوسفاط اكبر ثروة للملك ومنظمة اونا واتصالات المروك والمحيط الاطلسي الشمال المروكي حتى الرياضة فهي له عند سماعك للجامعة الملكية جميع الرياضات يمتلكها حتى الشعب فهو ملكه كل شي نتاعو الارض السما البحر البر الشعب الحشرات الحيوانات القرود كل شي يعطي الاراضي للملوك والامراء الخليجيين والاجانب وغيرهم وكان المغرب الاقصى عقار تتوارثه عايلته التي حكمت وتحكم بالخرافات وكان الارض ملك ابيه طبعا تعلمون لماذا يهدي ماليس له لملك اسبانيا مثلا فتبادل الاراضي بين اسبانيا والمخزن الصهيوني ليس بالجديد وكمثال على ذلك مدريد منحت ادارة الصحراء الغربية للمخزن والمملكة العلوية منحت سبتة ومليلية لاسبانيا مقابل ذلك لكن بشروط مدريدية صارمة منها حصة اقتصادية لاسبانيا من مداخيل خيرات الصحراء الغربية الباطنية والبحرية التي يذرها المخزن في عمليات النهب التي يقوم بها بحماية من باريس التي هي الاخرى لديها حصة الاسد من خيرات الصحراء الغربية وحتى من خيرات المغرب الاقصى ومن بينها اراضي شاسعة وقصور وضيعات وغيرها يملكها فرنسيون ملكية تامة كما يملك العلويين البلاد ملكية وراثية تامة لذا فان الذي حصل بين محمد السادس ووالد فيليبي السادس موجود في الشمال للقرن السادس بعتم شرفكم بتغريدة تويتر عمرها اربعون يوما على الاكثر اما التطبيع القديم الجديد فهو وصمة العار التي ستبقى في جبين امثالك الى الابد وليست هي من ستحل مشاكلكم كل ما يدرس لكم تخربيق كما تقولون في بلادكم رغم كل هذا مازلتم تتحدثون بلا استحياء فقولوا كلمة الحق في هذا الملك المجرم العميل نريد ان نرى ففقط تعليق واحد لا توافقون فيه الملك اصمتوا فلا نامت اعين الجبناء فلكل نهاية بداية ولكل نييجة سبب والباطل لا يمكن ان يستمر مهما طال عمره,0,2021-02-14T13:08:36Z,p
129,El Magnifico,http://www.youtube.com/channel/UCoEdEPtAiWJNO_QbuG1A4cg,هل تعلم ان للجاء_زاير سيدا واحدا ان الجاء_زايريين لا يقبلون الايدي نعم للجاء_زاير سيدا واحدا هو الفرنسي نياك الملايين من الحشرات الطيزايرية ناهب الغاز البترول حامي عسكر الحركة ابو كروسة زيزو الابله لعشرين سنة المختفي كذبون نعم ان الجاء_زايريين لا يبوسون الايدي حاشا انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون مانويل ماكرون حفيد لي كولون اللي ناكو اجدادهم الالجشيان بالملايين يتسولون فيزا من زبه يجيبو امهاتهم تعانق تبوس ماكرون زبو قايم فوق بلادهم اخواتاتهم زوجاتهم يزغرتو يرحبو يضحكو للفرنسي النياك سليل الفحولا يتمناو يضرب ليهوم الترمة لانو مبقاو رجال الجاء_زاير ينيكو كيف الرجال كلشي عطاي انوش نقش قحاب انهم يبوسون زب قلاوي ربهم الاههم مالكهم لوبغيزيدون فرانسوا هولاند المسمى مستقبل الجاء_زاير فيتير دو لالجيري حفيد نياكين اباء اجداد لقطاء قحبات جاء زاير يقدمو لو بناتهم يغنو لو بونجوغ موسيو لوبغيزيدون يختار منهن لزبو اللي يتشهى امام النقش الاول بوتف زيزو منكوح وجدة اللي يضحك يحلب الطفلات للزب الفرنسي ويمد لو مفتاح الجاء_زاير يدخل يحوي وين يحب شكون يحب,1,2021-02-13T18:35:34Z,p
130,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكامة احكي باسمك,0,2021-02-16T18:13:22Z,p
131,Miloudi Barjane,http://www.youtube.com/channel/UCDLGDJMAvjBKNmmNPuSwlJg,السلام عليكم الشعب المغربي والجزايري اخوة مهما فعلوا والقط الى ماصلش الى اللحم يقول لك خانز ونطلب من هولاء التعساء النزال في حلبة على الحدود ونطلب من القنوات العالمية ان تنقل هدا النزال اديني ولانديك والسلام وخير الكلام مافل ودل,0,2021-02-13T17:41:23Z,p
132,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكام,0,2021-02-16T17:49:41Z,p
133,Amine Amar,http://www.youtube.com/channel/UClqBn63z5d5OLHu0-s1FDUA,الصراحة مكانش جزايري راضي واش دارت قناة الزبل هذه رغم العداوة اللي بيننا وبين المغرب لكن هذا شي عار وراح يتحاسبوا رغم يقلك حرية التعبير جزايري ما يرضى بهذه الافعال المشينة,0,2021-02-13T17:11:09Z,p
134,زين الدين زين الدين,http://www.youtube.com/channel/UCOfFCfPZUgG0pScdSos-Q0g,حلوف اسم رمضان طحان يجري للتطبيع بسايرة,0,2021-04-09T22:43:01Z,p
135,Adam boye,http://www.youtube.com/channel/UC-LZwIM_fo9ZL7_gL3lCE7A,تفو عليهم وجوه الشر,0,2021-03-28T13:04:18Z,p
136,Hala Douda,http://www.youtube.com/channel/UCnLYIcdFWuX19-IUNC8qQTw,انا مفهمتش احنا الزيت باش ناكلو مفقود والسبيطارات مفيهمش ادنى الشروط الظروف المعيشة مرنكة اعلينا قريب الشحم نشتاقوه وهذو باش راح يخلصوهم,0,2021-03-13T01:16:35Z,p
137,Nadia Mokrani,http://www.youtube.com/channel/UC-BMqIyySh_qRx7pi8v-JYg,اناشيد الرييس الجمهورية عبد المجيد تبون ان لا يسمح بهذه المهزلة ان ياتون حثالة من الفنانين الذين سبوا شتموا الشهداء الجزايرين لا نريد ان يدنس التراب الجزايري مثل هولايي الحثالة الاولى الاموال التي تحدر في المهرجانات تصرف في انعاش الاقتصاد الوطني بناء المستشفيات المصانع للتقليل البطالة السكن الاجتماعي الى اخره اطلب سيدي الرييس تبون ان تعزل تلك العزة الثقافة الوقحة من منصبيها لانها تعمل ضد مصلحة العامة تستفز الشعب الجزايري,0,2021-03-10T14:43:29Z,p
138,zit. Faouzi,http://www.youtube.com/channel/UCfDrZLIzJMIS1tiv95sHUvA,تفو عليهم لا لي دخول الى الجزاير على جميع من سب شتم شهداينا الابرار هادو سبو الاموات في دينينا الاسلام ولي ذلك لا يجوز لهم دخول الى ارض مطهره مثل الجزاير هادو ناس نجسة تفو,0,2021-03-08T00:59:50Z,p
139,Kouma Komi,http://www.youtube.com/channel/UCT4K-NxKZ1fSSItcLh1Exug,ياخي حالة ياخي ملقاو واش يجيبو جابو شطاحة العريانة ياخي خماج ياخي تمسخير هاذوك دراهم لرايحين تخسروهم على خماج كيما هاذو ديرو بيهم مشروع مستشفى ولا اي حاجة,0,2021-03-07T13:03:23Z,p
140,Meriem Menissa,http://www.youtube.com/channel/UCJqqTShx4a1zXH4RwlezpoQ,الجزاير فيها طبيعة خلابة اثار قديم من العهد الحجري الى العهد الروماني غيرهم من تاريخ موقع جغرافي بلا مزية حتى واحد واذا كانت السياحة من اجل الرذيلة بناقص,0,2021-03-07T12:21:23Z,p
141,Haouari Nasreddine,http://www.youtube.com/channel/UCLOgdf7D4LldmZjllDHuIUg,حاوزو وزيرة الثقافة خماج,0,2021-03-06T23:57:51Z,p
142,نعيمة داودي,http://www.youtube.com/channel/UC3h5CL1DHGWMG7kT2kIGt1A,شحال نكرهك يا هيفاء انتي افعي سامة,0,2021-03-05T23:04:17Z,p
143,Fatiha Cherifi,http://www.youtube.com/channel/UC7pzzUVrTIBpI5BhT_FDJQw,الا تعرفون ان بالضبط هولا الاثنين هم ماصونيين لا نريد هم في ارض الشهداء لا ننسى اقوالك ستايمك يا سيد رمضان يوجد حتى من سجلها الي يومنا هذا اما بالنسبة للهابفة انها لا تلرمنا اننا حتى لا نعرف اغنباتهاو الله العظيم سبيتونا على قبال كورة ما تسواش ليكن في معلوم مسووليتنا ان يتريثوا يفهموا شعبهم الا ستتحملون مسوولية استغفالكم لشعبكم التاريخ,0,2021-03-05T16:41:14Z,p
144,the hope of my life,http://www.youtube.com/channel/UCzbHYhnUxAxs0cFL2q5TDPg,باش يحلو المطارات لا كورونة باش يجيبو الخماج يديرو حفلات مكانش كورونة تفو الله يلعنكم,0,2021-03-05T13:03:30Z,p
145,Une DZ,http://www.youtube.com/channel/UCb0ypkEG06JxMFzEJkSwPcA,اذا دخل ارض الشهداء اي كلب من الكلاب الى سبونا اقسم بالله غير نقطع الباسبور الجنسية مارانيش دزيرية اللي عرضهم مستحيل يكون جزايري الجزايري عندو النيف كل شيء يمكن نسمحو الا دماء الشهداء,0,2021-03-05T08:56:20Z,p
146,Fifou Fifou,http://www.youtube.com/channel/UCGObG2RP-XxlIhj2Kb7YccQ,واش من فخر باه رايحين تعرضوهم لاهلا تربحكم ان شاء الله الي يسب الشهداء منستعرقوش بيهم نقطة الي السطر حثالة المجتمع,0,2021-03-04T07:23:54Z,p
