,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive,Algerian Dialect
640,Hamid Hamel,http://www.youtube.com/channel/UCNwNudCCrYa4QgNQbzTaq0g,كل انسان وتربيته رانا في مجتمع كبير كل واحد يهدرلك هدرا الاراء تختلف بصح الاحترام واجب وهادى دنيا والو كل من عليها فان ويبق وجه ربك دو الجلال والاكرام,0,2020-10-14T13:11:34Z,,
641,Karim Goumiri,http://www.youtube.com/channel/UC6TcXdpkw8FulEf4A5j-9Cw,ماصبتيش لعصى ياوحد الشاموتية,0,2020-10-13T22:35:52Z,,
642,Barkane Djawade,http://www.youtube.com/channel/UCzLdlp7TwndOdaD4dc4o74A,استري روحك مكاش اللي يخزر فيك ياوجه الشر,1,2020-10-13T21:57:50Z,,
643,Omar alfaroq,http://www.youtube.com/channel/UCBZ7A9-CpXATzhDiqhJNu9w,الله يهدي ماخلق,0,2020-10-13T21:05:44Z,,
644,Mohamed Guesbi,http://www.youtube.com/channel/UCuO_mfUTSSCV5941NJUMCPg,باين بلي ترقي في لمخدة اديالك,2,2020-10-13T20:03:28Z,,
645,Rafik Jalal,http://www.youtube.com/channel/UCTYkOsvg1FGaQD1FUX3TUEg,يا مونية نسيتي كلام ربي على لبستكم لازم تعرفي بلي راكم مزابل عمومية تمشي استروا رواحكم واحد اقسم بالله العظيم غير وليت نعفكم خمجتوا المجتمع ليتوا جواري نقولك بلي كل الشباب كيما تقولي كلكم نقولك رانا اشرف منك على الاقل ربي لفرض عليكم الحجاب ماناش لي فرضناه عليكم زيدي بارك الله فيك اترباي نهار تهدري علينا راكي قريب تتعراي علينا يا نجاسة اعلام العار,4,2020-10-13T19:57:39Z,,
646,fifi focha,http://www.youtube.com/channel/UCr5BGlx91WzhOLIKMSpy4AQ,وعليكم سلام انا منعرفهاش ولكن الحقيقة تقال هي لم تقل كل رجال شعب الجزايري قالت بخصوص قضية شيمااء لي حرقوها اما بخصوص تبرج رجال ماطقلو لا متبرجة ولا متحجبة شباب يلقو حجج لرواحهم على اساس هما يمشو على الدين نيشان ركعة ومايركعوهاش منافقين يلعبوها برك وصح مبقات لا رحمة ولا شي بقا غير الكذب والحسد والحقد يحوسو على اي غلطة صغيرة بش يشتمو لناس لانه عندهم نقص في حياتهم هادي كل لقصة,1,2020-10-19T19:07:12Z,,
647,Rafik Jalal,http://www.youtube.com/channel/UCTYkOsvg1FGaQD1FUX3TUEg,السلام عليكم ورحمة الله وبركاته اختي الله العظيم مانشفى في ميت لكن هذه مانعرفش واش نسميها مع كل احتراماتي ليكم كلكم خوتاتي راهي فاتت الحدود جمعتنا كلنا المليح مع القبيح عيب عليها انا قضية شيماء ربي يرحمها ويجعل مثواها الجنة راهي عند ربي سبحانه تعالى,0,2020-10-19T16:39:54Z,,
648,Skiski Lakamora,http://www.youtube.com/channel/UC_LVca77NKfr4QMe1-Sen-g,عندها الحق كلامها كامل صح وهي تهدر اعلا الحيوانات البشرية ليغتاصبوا ويقولوا متحكيش اعلا الرجال ليخافوا اعلا خوتهم,0,2020-10-13T19:37:54Z,,
649,صلاح الدين,http://www.youtube.com/channel/UCNtlRt67gpw9FIFuG-Brk5g,ماعلاقة الاطفال بالحجاب وعلاش راكم تربطوا في قضية شيماء الله يرحمها بجرايم البيدوفيليا لان المغدورة ليست طفلة هي عندها 19سنة يعني بالغة راشدة وماعلاقة قصة سيدنا يوسف بالموضوع,0,2020-10-14T19:58:41Z,,
650,Skiski Lakamora,http://www.youtube.com/channel/UC_LVca77NKfr4QMe1-Sen-g,صلاح الدين كي تهدر علا الدين سيدنا يوسف عليه السلام روح تبع قصتوا بلاك تديوها عبرة هدا ضعف شخصية وضعف ايمان,0,2020-10-14T19:40:55Z,,
651,Skiski Lakamora,http://www.youtube.com/channel/UC_LVca77NKfr4QMe1-Sen-g,صلاح الدين حتا الاطفال روحوا ديرولهم حجاب متخاوبوش الاجرام والجريمة بادين متحلوش واش تحبوا وتحرموا واش تحبوا,0,2020-10-14T19:38:49Z,,
652,صلاح الدين,http://www.youtube.com/channel/UCNtlRt67gpw9FIFuG-Brk5g,ماعلاقة اللاجرام بالحجاب المجرم مجرم لايهمه لاحجاب ولا هم يحزنون اما التحرش ممكن تربيطيه بالحجاب لانه من البديهي انه كل ماكانت الوحدة متحجبة بشكل صحيح التحرش بها سيكون اقل وماشي كل شخص يقلك كلمة في الشارع هو مجرم بالضرورة والواضح جدا انكم لاتفرقون بين التحرش اللفظي وهتك العرض اما الجرايم ضد الاطفال غير حابين دخلوها في النص لانها شيء اخر وماعلابليش علاش تدخلون موضوع الحجاب في هذا النوع من الجرايم اما التحرش بما انكم منزعجزون من التحرش في الشوراع وعلاش متشكاوش عند الشرطة فالقانون في صالح النساء في هاذي النقطة اسي لي يتحرش بيها واحد تروح تشكا,0,2020-10-14T15:28:48Z,,
653,Skiski Lakamora,http://www.youtube.com/channel/UC_LVca77NKfr4QMe1-Sen-g,صلاح الدين اعلاه ايمديرش حجاب يعني مهيش بنت فاملية نقلك حاجه متبرر حتي موقف مطلقوا لمراة لكبيرة مطلقوا صغار مطلقوا لمحجبات مطلقوا حتى وحدة متتبرليش بالبس اعلاه لعندها 4 سنين و5 سنين ليغتصبوا فيهم ويخطفوا فيهم ويقتلهم قلهم اعلاه ملبسوش لحجاب لحجاب شرع ربي متتخباوش وراه هادوا مهومش عباد حيونات,0,2020-10-14T00:50:24Z,,
654,Lotfi Lotfi,http://www.youtube.com/channel/UCB5exYKNulri_ukKaGZeLgQ,راكي ماديتها في روحك بزاف برك كون تجوزي قدامي بدون هدوم راح تكوني اللا حدث اطلاقا,0,2020-10-13T19:33:03Z,,
655,Skiski Lakamora,http://www.youtube.com/channel/UC_LVca77NKfr4QMe1-Sen-g,اعلاه انتوما من العباد لتهدر اعليهم الاحترام للمراة مكانش فالبلاد هادي بصح متنساش بالي ليجبتك مراة ومسوولية اول واحد دافع اعلا شرف النساء كل يوم اختطاف واغتصاب وحرق وحقرة بلا ضمير,0,2020-10-13T23:51:17Z,,
656,Lotfi Lotfi,http://www.youtube.com/channel/UCB5exYKNulri_ukKaGZeLgQ,الربيع العربي الربيع العربي كون قريت لغتك كون فهمتها ولا راح بالك للهجة المصرية,0,2020-10-13T20:30:05Z,,
657,الربيع العربي الربيع العربي,http://www.youtube.com/channel/UCxMga65cwk0xX-Rdd4LArvg,علاه قلت بلا هدوم ولم تقل بدون ملابس,0,2020-10-13T20:05:31Z,,
658,محمد محمد,http://www.youtube.com/channel/UC90jgIdQzykG3Bg01vmpzUQ,شوفي السوة تاعك راهي معمرة لغيق,0,2020-10-13T18:45:00Z,,
659,مريم دلال,http://www.youtube.com/channel/UCeVCE3mSPqm_fo2OGNg7XwQ,احشمي على اصلك شحال ما نحملكش,2,2020-10-13T18:34:46Z,,
660,Said Haddad,http://www.youtube.com/channel/UCEcV9UTMjbz1IBCfz7GOKCw,اول مشاهدة,0,2020-10-13T18:11:03Z,,
661,Okba Okba,http://www.youtube.com/channel/UC7M5n2vKmrYqYgmJZY8v3QQ,من يوم سميوني مكبوت,0,2021-04-22T01:24:55Z,,
662,Daoud Habicha,http://www.youtube.com/channel/UCmzJPoWIyoz8h815O_He2Og,وويلي مدشنيس احبك واريد ان اقضي معكي صالح,0,2021-04-18T21:27:57Z,,
663,Yasser Yasser,http://www.youtube.com/channel/UC39xcQ3kEbRufBvomadyW7g,تخلعي من المكياج لي ديري 60 كيلو في وجهك ياخي بهلولة ياخي,0,2021-04-17T21:10:29Z,,
664,رتاج رتاج,http://www.youtube.com/channel/UCQOl2ckpIHb-wYC5tb8T1qA,شحال ما تحسبيش روحك,1,2021-04-12T15:43:01Z,,
665,محترف فري فاير,http://www.youtube.com/channel/UCFPmY7iQCwA1Cid-ePA1c2A,علبالك كون تقولها صلاة العصر قدش ركعة تتشوكا وهي تعرف تهدر لفرنسية,1,2021-04-09T21:17:03Z,,
666,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,محترف فري فاير,1,2021-04-10T20:00:59Z,,
667,محترف فري فاير,http://www.youtube.com/channel/UCFPmY7iQCwA1Cid-ePA1c2A,مسلسلات رمضان جزايرية والله,1,2021-04-10T19:56:18Z,,
668,Zanouki Zanouki,http://www.youtube.com/channel/UCUoDks7zL5kuyWaZb-TOoRw,كون نطبقو القصاص نطبقو فيك نني الولة,2,2021-04-08T18:15:03Z,,
669,Kenza Saher,http://www.youtube.com/channel/UCP-JMUEkXdXAordl70upDpw,كي يطلع الشان على البوفكران,1,2021-03-27T18:17:48Z,,
670,Sou Sou 264,http://www.youtube.com/channel/UCBXRJJ0KsShWb3b4SPB-M0Q,كي قالت ما ولاتش مرا تمثل المراه الجزايريه تحبو المراة الي تسكت تقبل الذل الاهانة هذيك هي المراة الجزايرية بالنسبة ليكم ياخي حالا ايه عندها الحق الرجال الجزايريين مكبوتين الي معجبوش الحال يخبط راسو علي الحيط,0,2021-03-24T15:31:54Z,,
671,Afif Wassim,http://www.youtube.com/channel/UCg8VU7PNyfabWzneKMcCo-A,اي تعطي,2,2021-03-24T14:54:31Z,,
672,Adnen Benarous,http://www.youtube.com/channel/UCt-f88As7z3REHBNrk34pSw,انت لم تسالي قبل ان تتدخلي تهورتي فوقعتي في مواقع انت في غنى عنها نيتك وراء ذلك التعليق الغير محترم اكاد اوقن بانها نية ارخص من نية ذلك الجايع الذي الف ان يشبع من جوعه بعد خطف الاكل من ايدي الابرياء العجيب الغريب ان استعمالك لبعض الكلمات باللغة الفرنسية يثير الغثيان ان كنت تعرفين معنى الغثيان اشرف شيء لك هو ان تغوري عن الانظار لا تظهري وتتوبي الى الله الذي نسيتي امره للنساء للفتيات بان يستترن لا يتبرجن لانهن اغلى من الجواهر الياقوت فان لم تفعلي فستندمين يوم لا ينفعك الندم,0,2021-03-22T22:02:40Z,,
673,Anon ymous,http://www.youtube.com/channel/UCOZY7b_aJKWS4UToBv6RrJg,خه ها الرب ها,0,2021-03-20T20:36:00Z,,
674,Sidali Hemaz,http://www.youtube.com/channel/UC_GIVKhymhMJqq_LkG9qhfw,شكون هه هه هه لتوسوس رانا عليه,0,2021-03-17T14:39:24Z,,
675,Marwa Harkat,http://www.youtube.com/channel/UCnsdMzg07To1E5bW5edovbQ,تخلعو من زينك تباني متحول جنسي,0,2021-03-05T18:47:13Z,,
676,امال زمورة,http://www.youtube.com/channel/UCf4kEZKExJ3pdPJYlbOPjkQ,ياخي حالة رااهي فيها ياخي,1,2021-03-04T20:48:16Z,,
677,DJAMILA BELAIDI,http://www.youtube.com/channel/UCYYdEUdXC9TzxmSCKdbDNXg,تعلت الله عليك,1,2021-03-03T17:50:57Z,,
678,Sni Per,http://www.youtube.com/channel/UCzUlEvbv4NksIaIUmsQdbmw,جيت نستغفر برك استغفرالله العظيم واتوب اليه لا تعليق,1,2021-02-22T18:54:00Z,,
679,مرجانة المغربية,http://www.youtube.com/channel/UC22F42rtXn8CVdMdFKufG6Q,الله يشفيها التعميم لغة الجهلاء و في وقتنا الحالي جميع الدول اصبحت فيها خطايين بدون استثناء اي دولة فنحن بشر لسنا ملايكة الواحد يغلط يتوب,0,2021-02-12T19:36:40Z,,
680,Walid Sanfour,http://www.youtube.com/channel/UCu6j0k2spmnaGpBLvPbRneA,شوف كيفاه دير تهضر على ناس وهي نسات رحها تبان ضرك وين خرجت من سبيطار تا لمهابل,0,2021-02-12T10:26:04Z,,
681,toufi9 mahi,http://www.youtube.com/channel/UCADtks-qIYL0SX3m7H5Uaeg,الله يخزييك نتي ونتي نحي الفيديو واحشمي احسنلك,0,2021-02-11T14:47:16Z,,
682,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,قال تعالى ومثل كلمة خبيثة كشجرة خبيثة اجتثت من فوق الارض ما لها من قرار 26 يثبت الله الذين امنوا بالقول الثابت في الحياة الدنيا وفي الاخرة ويضل الله الظالمين ويفعل الله ما يشاء 27 سورة ابراهيم قال تعالى وقالت اليهود يد الله مغلولة غلت ايديهم ولعنوا بما قالوا بل يداه مبسوطتان ينفق كيف يشاء وليزيدن كثيرا منهم ما انزل اليك من ربك طغيانا وكفرا والقينا بينهم العداوة والبغضاء الى يوم القيامة كلما اوقدوا نارا للحرب اطفاها الله ويسعون في الارض فسادا والله لا يحب المفسدين 64 المايدة قال رسول الله صلى الله عليه وسلم وان العبد ليتكلم بالكلمة من سخط الله لا يلقي لها بالا تهوي به في النار سبعين خريفا قال رسول الله صلى الله عليه وسلم ومن سن في الاسلام سنة سيية فعمل بها بعده كتب عليه مثل وزر من عمل بها ولا ينقص من اوزارهم شيء مجال الكلمة خبيثة يعني سلبية يعني موجات صوتية تتغير في مجال سالب يعني طاقة صوتية سالبة يعني طاقة مدمرة للخلية يعني مدمرة للجسم والروح يعني مظلمة يعني طريق الي النار تخيل لو وزرعت نفس الطاقة للكلمة او الصورة اي شعور الواحدة مليار انسان او تريليون انسان او جيل وراء جيل فان الانسان المتكلم له جميع مجموع السييات الناس ومجموع طاقة الشعور المدمرة لكل البشر الذين اخذو هذه الطاقة للكلمة الواحدة طريق الى جهنم ماذا يزرع لسانك ماذا تحصد يا انسان من جحيم لوكنت رييس للبلاد ادخلها السجن اشاعة الفاحشة والااخلاق الرذيلة في المجتمع لتكون عبرة لمن يلقون اللقاءات الصحفيية في البلاد او البرلمان اوالجلد امام الملا تخيل لو زعت طاقة في كل بشر شعور معين للكلمة فرضييه للكلمة الوحدة قيمتها 60ديسبل فرضية قالت 10كلمات اي مقدار الطاقة الاجمالية 600ديسبل قيمة البشر الواحد الذي اخذو هذه الطاقة 40 600 240 ديسبل هلكت الامة تخيل لو كانت موجبة,1,2021-02-09T11:12:49Z,,
683,Souilah Youcef,http://www.youtube.com/channel/UCDqsMTyQRZPSgUDbt4tdTVg,هي من ناحية عندها الحق شعب مكبوت مدمر حال باقي الشعوب العربية,0,2021-02-08T17:24:26Z,,
684,Mimi Amel,http://www.youtube.com/channel/UCCFlwvNXBcPh9ovr2pWHx-w,لالالا احترم روحك وحشمي على عرضك تهدري على ولاد بلادك لناس هدو لي هدرت عليهم خوتنا مشي كامل كيمة قلتي ولي معندوش خير اهل معندوش خير الناس لي قتل شيماء الله يرحمها مجر ويتعاقب متجمليش,0,2021-02-07T20:17:49Z,,
685,••,http://www.youtube.com/channel/UCFsGpTQPTxLF4Rf1pEwTmPg,قالت كلام صريح لكن باسلوب وقح ومثلما يقال بين الصراحه والوقاحه خيط رفيع اغلبية الرجال يشوفو في النسا المتحجبات والمتجلببات والمتبرجات نفس النظرة سكانار حتى تحت الحجاب يقلك لاطاي تاعها شحال لا احترام لا غض بصر لا ادب لا اخلاق ضايعين تماما ماكاش وازع ديني احب من احب وكره من كره نخالفك في نقطه وحده يبقى تبرجك يا مونيا حرام ولا تبرري لنفسك تعريك حطب جهنم,0,2021-02-07T00:29:23Z,,
686,Toumiat Lakhdar,http://www.youtube.com/channel/UCII_b1wjvo5a03OATpwAgvQ,الوالدين يربو ولا يقعدو,0,2021-02-06T12:50:05Z,,
687,Toumiat Lakhdar,http://www.youtube.com/channel/UCII_b1wjvo5a03OATpwAgvQ,تشتغلي بالناس وناسيا هاذوك 45كيلو مكياج كون تنحي هاذاك المكياج تولي تخلعي,0,2021-02-06T12:49:35Z,,
688,The Challenge,http://www.youtube.com/channel/UCAcRbyLrZ0zFefxNvQEZXfA,صح عندك الحق عندنا وحد المهبولة مسكينة هذا الحمل الثالث ليها وهي مسكينة تشوفيها تعافي بصح شافوها لحمة يعيفو لي جوندارم كي داوها تزيد تولد مساكن يكفرو ويطيحو مافهمو فيها والو,0,2021-02-03T14:22:23Z,,
689,Omar Yahi,http://www.youtube.com/channel/UC85cI2hhxv8tRIFkeVC1B2w,وجهك عامل كلخرا حشا خليقة الرحمان راكي شغل كلون ملخر نتي نشوفك مشي غير نريڨ لقيا يجيني,0,2021-02-02T22:14:56Z,,
690,ILHAM ASØ,http://www.youtube.com/channel/UCwGNm05gjYfRM5oDHw2A3OQ,روحي تخري اولاد بلادي تاج راسك,0,2021-02-01T19:37:36Z,,
691,Rabai Rabia,http://www.youtube.com/channel/UCAZzJ389w6k5K3f-NJgIDdw,عيب عليكم ياجزايريون لكل يسب في بعضاه لكل حاڨر خوه عدا يناير نرمالمو احتفال ناس تفرح بيه ومافيه حتي ضرر تلقي معظم صفحات تسب هاذي مونيا سبت لان مستواها هابط مي ماش غير هي كلكم تسبو,0,2021-02-01T08:49:54Z,,
692,JOE LA MARUS,http://www.youtube.com/channel/UCRq9uQbNAvsYi4N_CDcEKHA,شعب مكبوت كلامك صحيح ١٠٠,0,2021-02-01T02:20:47Z,,
693,LEGENDE FF,http://www.youtube.com/channel/UCBz284uBAg9Dm4gGykD8aIg,الماكياج عشر كيلو في وجهك,1,2021-01-31T17:09:29Z,,
694,Souhib Kherraf,http://www.youtube.com/channel/UCavaV-X2J9qPsDMofcWMcug,اتقي الله عز وجل وما تبينيش روحك,2,2021-01-29T20:46:52Z,,
695,Othman Karakhy,http://www.youtube.com/channel/UCaHWFSBAmHd16GCrtHVu8-A,يا مسخ ياخمج كم الناس لي رهم يهدرو عليك روحي استري ورواحي اهدي 2020,1,2021-01-29T15:18:42Z,,
696,Wahid Stambouli,http://www.youtube.com/channel/UCqoSFGXbeSUf_a7brFyD4gw,الله ياخذ الحق في التي تزرع الفتنة وسط الجزايريين,1,2021-01-28T20:19:34Z,,
697,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,امين يا رب,1,2021-01-28T20:26:08Z,,
698,the power,http://www.youtube.com/channel/UCVsvkyijMgtbUX5ga9WsC9Q,نص رجال درك جبدو جبهة تحرير بسك مراكم لاقيين ما تهدرو عندها حق وي عندها حق مكبوتين مخلوعين تحسب جامي شفتو طفلة بنات لي جايين ضدها صافا في عقلك دافع عليكم نتوما هكاك ياخي غيرة ولا جياحة لا منعرف حاشا رجال لي ميستاهلوش ديجا فية لي هدرت عليهم ماشي رجال اصلا ديجا هي ما هدرتش بالعموم فية مسقمة هادي قلال بزاف مالا بلعو علينا,0,2021-01-27T14:47:14Z,,
699,Meriem Rahmani,http://www.youtube.com/channel/UCjLXFJVaX-FHSM3jaZJu8yA,هع صح لي يهدر الصح مش مليح شعب مكبوت حتى المزوجين ولي يقول لا يا اما عايش فالمريخ ولا يكذب,0,2021-01-26T06:52:57Z,,
700,Cheryl nari,http://www.youtube.com/channel/UCarQbk35mSitR_iWA9UtSyw,مونيا_بن_فعول صارت كابوس للرجال الجزايريين مكبوتين مخلوعين للاسف هذه حقيقة وعادة واقعية كلامها واضح بلاش نفاق يا خويا_الزطشي وانا اويدها لكل كلمة قالتها في هذه المسالة,0,2021-01-22T12:32:01Z,,
701,Ferhat Aitcha3bane,http://www.youtube.com/channel/UC8b-fJWCCnoOKAdirPHHuYQ,كما نتيا يل مجاعة,1,2021-01-22T08:49:38Z,,
702,اميرة بشخصيتي ss,http://www.youtube.com/channel/UCiL_jvmnUnFNn5095Uc43kA,ربي يهديك مريضا نفسين,0,2021-01-21T19:48:08Z,,
703,سارة Sara,http://www.youtube.com/channel/UCE5YoleHSoF8W9u5dzVu4wQ,اعرفي كيفاش تهدري لكان جيتي درك قدامي نعطيك طريحة,0,2021-01-19T16:45:29Z,,
704,Saadi Bakheti,http://www.youtube.com/channel/UC1KcO6JBU0NjHY_gc7n4ocg,انا والله نشوف في هدرتها عادية وعندها الحق ودافع على المرا مفهمتش علاه نسا راهم يهاجموا فيها صح كاين عباد حمامة فسما يطمعوا فيها,0,2021-01-18T20:26:43Z,,
705,سارة Sara,http://www.youtube.com/channel/UCE5YoleHSoF8W9u5dzVu4wQ,بلع فمك,1,2021-01-18T17:22:20Z,,
706,Assia Assia,http://www.youtube.com/channel/UCTbnS0iOf-9EMmzyCaXL4hQ,روح دوي روحك ضحك,0,2021-01-17T14:36:17Z,,
707,Azer Reza,http://www.youtube.com/channel/UCTqBlcxjI1R-F0igSeu5cmQ,حشاك يا الفايحة,0,2021-01-15T13:43:08Z,,
708,ait khedache smail,http://www.youtube.com/channel/UCqrnoUeGcRE6jYRRwwvJ8pA,هادو هوما شباب الجزاير لي راكي تهدري اعليهم,0,2021-01-14T04:49:08Z,,
709,Amine Kadi,http://www.youtube.com/channel/UCvPOGvXJxkKHqXNYf8suy8A,مستواك هابط بزاف بزاف ربي يهديك نشالله,3,2021-01-12T19:59:14Z,,
710,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,انشاء الله,1,2021-01-12T20:09:17Z,,
711,Madina Foch,http://www.youtube.com/channel/UChfF4_syjyl0qCAe5ymn2JQ,مجتمع مقود صح عندك الحق مراض في راسهم غير السكس,1,2021-01-12T16:30:13Z,,
712,lãlibèrté.__.,http://www.youtube.com/channel/UCz3QvjwxcYg6WZ4jPX0ZleQ,هاذا بوتفليقة لي عطاها الحق شعب يعمر في راسو مزال مزال نشوفوو جديد عيش تسمع يا مواطن,1,2021-01-11T23:12:55Z,,
713,Nour Dif,http://www.youtube.com/channel/UCFH0U1ND3rv-tjFEXIVHAUQ,اكي ديري سكر اترباي شوية لشتا شويا احترامي روحك,1,2021-01-11T18:37:57Z,,
714,super w,http://www.youtube.com/channel/UCzPPu7kzQQ5IGqv96HkR3tQ,عداسية,0,2021-01-11T10:07:47Z,,
715,Salem Menaa,http://www.youtube.com/channel/UCcMAUYk98PeMI73xmymp1rw,هدو كامل التبهدايل مقدرتش نزيد نهبط نشوف رحا نموت بالدحك دزاير كومبلي تمرمد فيها راحا نموت بالدحك دخلت مباب مزال مقالتش بسمله خرجت من باب وحداخرى حسابتلها ساهلة تشتم دزيرين عافوها كامل,1,2021-01-10T20:20:04Z,,
716,مسلسلات رمضان جزائرية,http://www.youtube.com/channel/UCTnAd3C5BrwFfNMLi6W2pmQ,طلبت سماح لبارح,2,2021-01-10T20:26:14Z,,
717,Brahim Bentalha,http://www.youtube.com/channel/UCiR2qk79NHNpCpDLQDVCEiw,واش نحتي شلاغم علا هذيك لي نشوفو يا وحد علابالك,0,2021-01-10T18:26:53Z,,
718,Ahemd Zakiسكس,http://www.youtube.com/channel/UCXROYHbi2qbvqHgWynhbmSg,لاظال لاظال,1,2021-01-10T15:07:21Z,,
719,Silia Amimeur,http://www.youtube.com/channel/UCI_Rl1Twnt2zM86ZAsgkgXA,الكذب حرفتك,0,2021-01-10T13:30:38Z,,
720,Adem Habibi,http://www.youtube.com/channel/UCtPg3FM5eSokiMAPxYXkPNg,انت مش جزايرية شكيت فيك من نهار لول الجزايري يشكر بلادا و مش يعاشيها كما انت درت تبهديل والله ربي يهديك,1,2021-01-10T07:46:20Z,,
721,Baghdadi Memchout,http://www.youtube.com/channel/UCf6kCQ2bTnBuYDFSsP8rsDg,مهم والله مانسمحلكش,0,2021-01-10T01:58:16Z,,
722,Mohamed Dz,http://www.youtube.com/channel/UCCUdnhTsoaZMuHsUGqPk4Mg,لاحول ولا قوة الا بالله وشمن وجه عندك يالطيف متحشمش,1,2021-01-08T19:12:57Z,,
723,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,تخيل لو زعت طاقة في كل بشر شعور معين للكلمة فرضييه للكلمة الوحدة قيمتها 60ديسبل فرضية قالت 10كلمات اي مقدار الطاقة الاجمالية 600ديسبل قيمة البشر الواحد الذي اخذو هذه الطاقة 40 600 240 ديسبل هلكت الامة تخيل لو كانت موجبة,0,2021-01-08T17:41:03Z,,
724,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,تخيل لو وزرعت نفس الطاقة للكلمة او الصورة اي شعور الواحدة مليار انسان او تريليون انسان او جيل وراء جيل فان الانسان المتكلم له جميع مجموع السييات الناس ومجموع طاقة الشعور المدمرة لكل البشر الذين اخذو هذه الطاقة للكلمة الواحدة طريق الى جهنم ماذا يزرع لسانك ماذا تحصد يا انسان من جحيم,0,2021-01-08T17:21:12Z,,
725,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,ماذا يزرع لسانك ماذا تحصد يا انسان من جحيم لوكنت رييس للبلاد ادخلها السجن اشاعة الفاحشة والااخلاق الرذيلة في المجتمع لتكون عبرة لمن يلقون اللقاءات الصحفيية في البلاد او البرلمان اوالجلد امام الملا,0,2021-01-08T17:20:10Z,,
726,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,تخيل لو وزرعت نفس الطاقة للكلمة او الصورة اي شعور الواحدة مليار انسان او تريليون انسان او جيل وراء جيل فان الانسان المتكلم له جميع مجموع السييات الناس ومجموع طاقة الشعور المدمرة لكل البشر الذين اخذو هذه الطاقة للكلمة الواحدة طريق الى جهنم,0,2021-01-08T17:19:39Z,,
727,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,مجال الكلمة خبيثة يعني سلبية يعني موجات صوتية تتغير في مجال سالب يعني طاقة صوتية سالبة يعني طاقة مدمرة للخلية يعني مدمرة للجسم والروح يعني مظلمة يعني طريق الي النار,0,2021-01-08T17:19:19Z,,
728,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,قال رسول الله صلى الله عليه وسلم ومن سن في الاسلام سنة سيية فعمل بها بعده كتب عليه مثل وزر من عمل بها ولا ينقص من اوزارهم شيء,0,2021-01-08T17:18:59Z,,
729,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,قال رسول الله صلى الله عليه وسلم وان العبد ليتكلم بالكلمة من سخط الله لا يلقي لها بالا تهوي به في النار سبعين خريفا,9,2021-01-08T17:18:31Z,,
730,dilmi abdelghani,http://www.youtube.com/channel/UCBLCVei6RQnUEtEOY5QnF0w,قال تعالى ومثل كلمة خبيثة كشجرة خبيثة اجتثت من فوق الارض ما لها من قرار 26 يثبت الله الذين امنوا بالقول الثابت في الحياة الدنيا وفي الاخرة ويضل الله الظالمين ويفعل الله ما يشاء 27 سورة ابراهيم قال تعالى وقالت اليهود يد الله مغلولة غلت ايديهم ولعنوا بما قالوا بل يداه مبسوطتان ينفق كيف يشاء وليزيدن كثيرا منهم ما انزل اليك من ربك طغيانا وكفرا والقينا بينهم العداوة والبغضاء الى يوم القيامة كلما اوقدوا نارا للحرب اطفاها الله ويسعون في الارض فسادا والله لا يحب المفسدين 64 المايدة,0,2021-01-08T17:12:59Z,,
731,Khalido Pirlo,http://www.youtube.com/channel/UCqbs4hcVuQE7FBjWrqMwfLg,راكي شايفة روحك ممثلة مشهورة وانتي مكان والو,2,2021-01-08T15:22:54Z,,
732,Raouf Raouf,http://www.youtube.com/channel/UC2vi5jitOu-ydaro66b8cXg,ياودي روحي يتوجه ليلفرك سفرة,1,2020-12-30T23:29:45Z,,
733,جزائري اصيل,http://www.youtube.com/channel/UCMF3aV-O8koxKAegC7GzK6Q,متنسايش ناس لي كيما نتي هم اكثرهم لي يدخلو للجهنم,0,2020-12-28T23:29:18Z,,
734,nana nani,http://www.youtube.com/channel/UC_wcH3UtzUQlGcl8Nc7kD-A,وعلاه تدخلي روحك حتى ولا تلك موصيبى,0,2020-12-27T21:14:16Z,,
735,Hamza Trcien,http://www.youtube.com/channel/UCwS6gMZOC-gzhPoXZaa30Ew,اي راح تهبل شوفة الخزره تبان ماهيش شاربة دواها تبان ضربا,0,2020-12-25T06:04:27Z,,
736,إلياس باهي واد سوف,http://www.youtube.com/channel/UCmX9iGl7tYFkOe0JYlszXzw,راهي ريوق تاعي سايلة على سوتك,0,2020-12-25T00:38:34Z,,
